trajectory,method,cycle,actual_retention,pred_retention
KCl | NaMnHCF,Wiener,96,5.652994,-3.066136814
KCl | NaMnHCF,Weibull,96,5.652994,-3.616105518
KCl | NaMnHCF,Wiener,100,5.615894,-2.971609304
KCl | NaMnHCF,Weibull,100,5.615894,-4.417073597
KCl | NaNiHCF,Wiener,12,96.938876,100.5581634
KCl | NaNiHCF,Weibull,12,96.938876,99.20575
KCl | NaNiHCF,Wiener,24,80.333884,85.67722546
KCl | NaNiHCF,Weibull,24,80.333884,92.71053611
KCl | NaNiHCF,Wiener,36,68.774906,70.75085694
KCl | NaNiHCF,Weibull,36,68.774906,82.47615165
KCl | NaNiHCF,Wiener,48,61.021764,59.76039658
KCl | NaNiHCF,Weibull,48,61.021764,71.4991285
KCl | NaNiHCF,Wiener,60,54.617578,51.69204281
KCl | NaNiHCF,Weibull,60,54.617578,61.5757309
KCl | NaNiHCF,Wiener,72,49.918456,45.24787829
KCl | NaNiHCF,Weibull,72,49.918456,52.90583389
KCl | NaNiHCF,Wiener,84,46.78704,40.34721216
KCl | NaNiHCF,Weibull,84,46.78704,45.67375494
KCl | NaNiHCF,Wiener,96,44.295532,36.39188208
KCl | NaNiHCF,Weibull,96,44.295532,39.60542534
KCl | NaNiHCF,Wiener,100,43.63751,35.34657024
KCl | NaNiHCF,Weibull,100,43.63751,37.74141244
KHCO3 | KCuHCF,Wiener,12,3.605796,-13.46259607
KHCO3 | KCuHCF,Weibull,12,3.605796,-10.74503736
KHCO3 | KCuHCF,Wiener,24,1.551022,-15.60225249
KHCO3 | KCuHCF,Weibull,24,1.551022,-14.88597759
KHCO3 | KCuHCF,Wiener,36,1.244276,-12.70035419
KHCO3 | KCuHCF,Weibull,36,1.244276,-12.89752154
KHCO3 | KCuHCF,Wiener,48,1.156448,-10.36210627
KHCO3 | KCuHCF,Weibull,48,1.156448,-12.42189571
KHCO3 | KCuHCF,Wiener,60,1.116434,-8.640946336
KHCO3 | KCuHCF,Weibull,60,1.116434,-18.30254616
KHCO3 | KCuHCF,Wiener,72,1.09457,-7.35054992
KHCO3 | KCuHCF,Weibull,72,1.09457,-23.33501567
KHCO3 | KCuHCF,Wiener,84,1.076114,-6.357756926
KHCO3 | KCuHCF,Weibull,84,1.076114,-27.75656204
KHCO3 | KCuHCF,Wiener,96,1.068114,-5.572315073
KHCO3 | KCuHCF,Weibull,96,1.068114,-31.71460297
KHCO3 | KCuHCF,Wiener,100,1.065814,-5.346207071
KHCO3 | KCuHCF,Weibull,100,1.065814,-32.9489198
KHCO3 | KFeHCF,Wiener,12,13.350998,0.248406549
KHCO3 | KFeHCF,Weibull,12,13.350998,0.68846713
KHCO3 | KFeHCF,Wiener,24,7.436188,-9.320525244
KHCO3 | KFeHCF,Weibull,24,7.436188,-10.61429176
KHCO3 | KFeHCF,Wiener,36,6.109944,-8.777208347
KHCO3 | KFeHCF,Weibull,36,6.109944,-10.61254156
KHCO3 | KFeHCF,Wiener,48,5.4899,-7.447540892
KHCO3 | KFeHCF,Weibull,48,5.4899,-9.51620695
KHCO3 | KFeHCF,Wiener,60,5.141692,-6.21024223
KHCO3 | KFeHCF,Weibull,60,5.141692,-8.394292951
KHCO3 | KFeHCF,Wiener,72,4.836956,-5.218022535
KHCO3 | KFeHCF,Weibull,72,4.836956,-7.442387784
KHCO3 | KFeHCF,Wiener,84,4.591564,-4.43551539
KHCO3 | KFeHCF,Weibull,84,4.591564,-6.657469487
KHCO3 | KFeHCF,Wiener,96,4.42821,-3.798966469
KHCO3 | KFeHCF,Weibull,96,4.42821,-6.80134548
KHCO3 | KFeHCF,Wiener,100,4.372974,-3.613247045
KHCO3 | KFeHCF,Weibull,100,4.372974,-7.639471811
KHCO3 | KMnHCF,Wiener,12,39.993968,28.2324777
KHCO3 | KMnHCF,Weibull,12,39.993968,31.40737395
KHCO3 | KMnHCF,Wiener,24,39.180892,30.16951013
KHCO3 | KMnHCF,Weibull,24,39.180892,31.85717884
KHCO3 | KMnHCF,Wiener,36,37.674846,31.06590656
KHCO3 | KMnHCF,Weibull,36,37.674846,32.27234199
KHCO3 | KMnHCF,Wiener,48,36.41031,31.16902633
KHCO3 | KMnHCF,Weibull,48,36.41031,32.21579848
KHCO3 | KMnHCF,Wiener,60,35.494846,30.82079918
KHCO3 | KMnHCF,Weibull,60,35.494846,31.87740316
KHCO3 | KMnHCF,Wiener,72,34.75665,30.57375734
KHCO3 | KMnHCF,Weibull,72,34.75665,31.60712585
KHCO3 | KMnHCF,Wiener,84,34.320056,30.28795485
KHCO3 | KMnHCF,Weibull,84,34.320056,31.3220854
KHCO3 | KMnHCF,Wiener,96,33.996188,30.08538597
KHCO3 | KMnHCF,Weibull,96,33.996188,31.09758378
KHCO3 | KMnHCF,Wiener,100,33.834798,30.03964057
KHCO3 | KMnHCF,Weibull,100,33.834798,30.90651495
KHCO3 | KNiHCF,Wiener,12,97.089022,96.94859708
KHCO3 | KNiHCF,Weibull,12,97.089022,96.43777774
KHCO3 | KNiHCF,Wiener,24,92.202456,93.35240833
KHCO3 | KNiHCF,Weibull,24,92.202456,92.72601606
KHCO3 | KNiHCF,Wiener,36,88.116802,88.04972983
KHCO3 | KNiHCF,Weibull,36,88.116802,87.11810113
KHCO3 | KNiHCF,Wiener,48,84.384694,83.85202149
KHCO3 | KNiHCF,Weibull,48,84.384694,82.17971022
KHCO3 | KNiHCF,Wiener,60,79.94906,79.90944882
KHCO3 | KNiHCF,Weibull,60,79.94906,77.60637024
KHCO3 | KNiHCF,Wiener,72,74.9637,75.40731757
KHCO3 | KNiHCF,Weibull,72,74.9637,72.74208434
KHCO3 | KNiHCF,Wiener,84,69.478382,70.53961075
KHCO3 | KNiHCF,Weibull,84,69.478382,67.63746971
KHCO3 | KNiHCF,Wiener,96,64.988508,65.70531305
KHCO3 | KNiHCF,Weibull,96,64.988508,62.51086869
KHCO3 | KNiHCF,Wiener,100,63.050316,64.06644716
KHCO3 | KNiHCF,Weibull,100,63.050316,60.72919456
KHCO3 | NaCoHCF,Wiener,12,43.68339,34.61217213
KHCO3 | NaCoHCF,Weibull,12,43.68339,36.19420954
KHCO3 | NaCoHCF,Wiener,24,37.029848,27.74845963
KHCO3 | NaCoHCF,Weibull,24,37.029848,28.5590417
KHCO3 | NaCoHCF,Wiener,36,34.76302,25.50382264
KHCO3 | NaCoHCF,Weibull,36,34.76302,26.05352971
KHCO3 | NaCoHCF,Wiener,48,34.272548,25.39506264
KHCO3 | NaCoHCF,Weibull,48,34.272548,25.5613984
KHCO3 | NaCoHCF,Wiener,60,32.707992,25.36379794
KHCO3 | NaCoHCF,Weibull,60,32.707992,25.357147
KHCO3 | NaCoHCF,Wiener,72,31.782604,25.15300906
KHCO3 | NaCoHCF,Weibull,72,31.782604,25.11095411
KHCO3 | NaCoHCF,Wiener,84,31.071974,24.91989748
KHCO3 | NaCoHCF,Weibull,84,31.071974,24.8830552
KHCO3 | NaCoHCF,Wiener,96,31.583162,25.16508239
KHCO3 | NaCoHCF,Weibull,96,31.583162,24.98087856
KHCO3 | NaCoHCF,Wiener,100,30.757102,25.11905438
KHCO3 | NaCoHCF,Weibull,100,30.757102,24.66412418
KHCO3 | NaFeHCF,Wiener,12,20.24984,10.9222149
KHCO3 | NaFeHCF,Weibull,12,20.24984,4.228544416
KHCO3 | NaFeHCF,Wiener,24,8.179798,-9.075686573
KHCO3 | NaFeHCF,Weibull,24,8.179798,-18.37411826
KHCO3 | NaFeHCF,Wiener,36,4.895034,-12.30748309
KHCO3 | NaFeHCF,Weibull,36,4.895034,-21.15407871
KHCO3 | NaFeHCF,Wiener,48,3.470664,-12.502257
KHCO3 | NaFeHCF,Weibull,48,3.470664,-20.69800239
KHCO3 | NaFeHCF,Wiener,60,2.693328,-11.944528
KHCO3 | NaFeHCF,Weibull,60,2.693328,-19.57780441
KHCO3 | NaFeHCF,Wiener,72,2.191912,-11.22549016
KHCO3 | NaFeHCF,Weibull,72,2.191912,-18.39044994
KHCO3 | NaFeHCF,Wiener,84,1.877554,-10.50480606
KHCO3 | NaFeHCF,Weibull,84,1.877554,-17.27928032
KHCO3 | NaFeHCF,Wiener,96,1.65331,-9.826429076
KHCO3 | NaFeHCF,Weibull,96,1.65331,-17.20845412
KHCO3 | NaFeHCF,Wiener,100,1.588788,-9.614264436
KHCO3 | NaFeHCF,Weibull,100,1.588788,-18.72826027
KHCO3 | NaMnHCF,Wiener,12,97.536084,97.49380809
KHCO3 | NaMnHCF,Weibull,12,97.536084,96.87845383
KHCO3 | NaMnHCF,Wiener,24,94.41456,94.52727142
KHCO3 | NaMnHCF,Weibull,24,94.41456,93.10380377
KHCO3 | NaMnHCF,Wiener,36,92.316834,92.1416323
KHCO3 | NaMnHCF,Weibull,36,92.316834,90.09233078
KHCO3 | NaMnHCF,Wiener,48,89.571618,89.56217899
KHCO3 | NaMnHCF,Weibull,48,89.571618,87.20395499
KHCO3 | NaMnHCF,Wiener,60,85.2084,86.65037547
KHCO3 | NaMnHCF,Weibull,60,85.2084,84.16283357
KHCO3 | NaMnHCF,Wiener,72,78.912814,81.69787612
KHCO3 | NaMnHCF,Weibull,72,78.912814,79.64164631
KHCO3 | NaMnHCF,Wiener,84,73.687444,76.45578467
KHCO3 | NaMnHCF,Weibull,84,73.687444,74.60886483
KHCO3 | NaMnHCF,Wiener,96,67.425226,70.88086564
KHCO3 | NaMnHCF,Weibull,96,67.425226,69.13246673
KHCO3 | NaMnHCF,Wiener,100,65.811804,68.95402865
KHCO3 | NaMnHCF,Weibull,100,65.811804,67.24587905
KHCO3 | NaNiHCF,Wiener,12,49.14557,41.36665111
KHCO3 | NaNiHCF,Weibull,12,49.14557,41.39695462
KHCO3 | NaNiHCF,Wiener,24,45.258024,35.432819
KHCO3 | NaNiHCF,Weibull,24,45.258024,34.51752019
KHCO3 | NaNiHCF,Wiener,36,43.194644,34.94974262
KHCO3 | NaNiHCF,Weibull,36,43.194644,33.88626515
KHCO3 | NaNiHCF,Wiener,48,41.861064,34.62281703
KHCO3 | NaNiHCF,Weibull,48,41.861064,33.62719768
KHCO3 | NaNiHCF,Wiener,60,40.634362,34.24108582
KHCO3 | NaNiHCF,Weibull,60,40.634362,33.3772837
KHCO3 | NaNiHCF,Wiener,72,39.32813,33.6824804
KHCO3 | NaNiHCF,Weibull,72,39.32813,33.00999973
KHCO3 | NaNiHCF,Wiener,84,37.74461,32.95065495
KHCO3 | NaNiHCF,Weibull,84,37.74461,32.51655715
KHCO3 | NaNiHCF,Wiener,96,36.254594,32.02331882
KHCO3 | NaNiHCF,Weibull,96,36.254594,31.87891913
KHCO3 | NaNiHCF,Wiener,100,35.78689,31.68441448
KHCO3 | NaNiHCF,Weibull,100,35.78689,31.54611356
NH4Cl | KCuHCF,Wiener,12,95.796328,95.45599593
NH4Cl | KCuHCF,Weibull,12,95.796328,94.85684771
NH4Cl | KCuHCF,Wiener,24,92.62951,92.08475281
NH4Cl | KCuHCF,Weibull,24,92.62951,91.30825587
NH4Cl | KCuHCF,Wiener,36,90.428222,89.6619888
NH4Cl | KCuHCF,Weibull,36,90.428222,87.870266
NH4Cl | KCuHCF,Wiener,48,89.873704,88.16638583
NH4Cl | KCuHCF,Weibull,48,89.873704,83.64214539
NH4Cl | KCuHCF,Wiener,60,89.342802,87.67617913
NH4Cl | KCuHCF,Weibull,60,89.342802,79.37161293
NH4Cl | KCuHCF,Wiener,72,89.228466,87.31427486
NH4Cl | KCuHCF,Weibull,72,89.228466,75.06697518
NH4Cl | KCuHCF,Wiener,84,89.41991,87.1304887
NH4Cl | KCuHCF,Weibull,84,89.41991,70.73376692
NH4Cl | KCuHCF,Wiener,96,91.212582,87.64385504
NH4Cl | KCuHCF,Weibull,96,91.212582,66.37594897
NH4Cl | KCuHCF,Wiener,100,91.353584,87.91815735
NH4Cl | KCuHCF,Weibull,100,91.353584,64.91841015
NH4Cl | KFeHCF,Wiener,12,91.874894,95.12184675
NH4Cl | KFeHCF,Weibull,12,91.874894,91.874894
NH4Cl | KFeHCF,Wiener,24,96.69268,101.3888125
NH4Cl | KFeHCF,Weibull,24,96.69268,96.69268
NH4Cl | KFeHCF,Wiener,36,95.889968,102.1766065
NH4Cl | KFeHCF,Weibull,36,95.889968,96.882014
NH4Cl | KFeHCF,Wiener,48,96.093904,101.1868149
NH4Cl | KFeHCF,Weibull,48,96.093904,96.882014
NH4Cl | KFeHCF,Wiener,60,93.90601,99.58232983
NH4Cl | KFeHCF,Weibull,60,93.90601,96.882014
NH4Cl | KFeHCF,Wiener,72,92.72056,97.99025989
NH4Cl | KFeHCF,Weibull,72,92.72056,95.13139916
NH4Cl | KFeHCF,Wiener,84,91.478628,96.4350118
NH4Cl | KFeHCF,Weibull,84,91.478628,94.27347661
NH4Cl | KFeHCF,Wiener,96,90.953682,95.12126494
NH4Cl | KFeHCF,Weibull,96,90.953682,93.39770816
NH4Cl | KFeHCF,Wiener,100,90.482152,94.62153697
NH4Cl | KFeHCF,Weibull,100,90.482152,93.17839437
NH4Cl | KMnHCF,Wiener,12,30.098218,20.23503133
NH4Cl | KMnHCF,Weibull,12,30.098218,17.5489063
NH4Cl | KMnHCF,Wiener,24,22.262656,8.14844518
NH4Cl | KMnHCF,Weibull,24,22.262656,3.968277437
NH4Cl | KMnHCF,Wiener,36,19.155362,6.099317964
NH4Cl | KMnHCF,Weibull,36,19.155362,2.083704902
NH4Cl | KMnHCF,Wiener,48,17.408924,5.548453524
NH4Cl | KMnHCF,Weibull,48,17.408924,1.831295389
NH4Cl | KMnHCF,Wiener,60,16.34684,5.425656588
NH4Cl | KMnHCF,Weibull,60,16.34684,1.973022888
NH4Cl | KMnHCF,Wiener,72,15.642318,5.514611435
NH4Cl | KMnHCF,Weibull,72,15.642318,2.266203425
NH4Cl | KMnHCF,Wiener,84,15.092584,5.67380449
NH4Cl | KMnHCF,Weibull,84,15.092584,2.592114391
NH4Cl | KMnHCF,Wiener,96,14.685668,5.856529672
NH4Cl | KMnHCF,Weibull,96,14.685668,2.91398192
NH4Cl | KMnHCF,Wiener,100,14.528016,5.912118443
NH4Cl | KMnHCF,Weibull,100,14.528016,2.157763613
NH4Cl | KNiHCF,Wiener,12,92.798628,91.61576682
NH4Cl | KNiHCF,Weibull,12,92.798628,89.61997222
NH4Cl | KNiHCF,Wiener,24,92.332692,91.13691506
NH4Cl | KNiHCF,Weibull,24,92.332692,78.6921494
NH4Cl | KNiHCF,Wiener,36,93.657258,92.0580182
NH4Cl | KNiHCF,Weibull,36,93.657258,67.54754997
NH4Cl | KNiHCF,Wiener,48,92.555502,92.07130638
NH4Cl | KNiHCF,Weibull,48,92.555502,56.25979942
NH4Cl | KNiHCF,Wiener,60,94.247782,92.29594546
NH4Cl | KNiHCF,Weibull,60,94.247782,44.86439375
NH4Cl | KNiHCF,Wiener,72,93.72808,93.08993656
NH4Cl | KNiHCF,Weibull,72,93.72808,33.38245605
NH4Cl | KNiHCF,Wiener,84,94.036152,93.3553557
NH4Cl | KNiHCF,Weibull,84,94.036152,21.8280552
NH4Cl | KNiHCF,Wiener,96,95.039654,93.87962122
NH4Cl | KNiHCF,Weibull,96,95.039654,10.2112558
NH4Cl | KNiHCF,Wiener,100,95.18946,94.08348611
NH4Cl | KNiHCF,Weibull,100,95.18946,6.32648462
NH4Cl | NaCoHCF,Wiener,12,96.849032,98.23190907
NH4Cl | NaCoHCF,Weibull,12,96.849032,97.243798
NH4Cl | NaCoHCF,Wiener,24,89.866402,95.56228828
NH4Cl | NaCoHCF,Weibull,24,89.866402,97.243798
NH4Cl | NaCoHCF,Wiener,36,91.985482,91.33523953
NH4Cl | NaCoHCF,Weibull,36,91.985482,97.243798
NH4Cl | NaCoHCF,Wiener,48,87.221586,88.88304705
NH4Cl | NaCoHCF,Weibull,48,87.221586,91.34562353
NH4Cl | NaCoHCF,Wiener,60,82.449004,85.96417969
NH4Cl | NaCoHCF,Weibull,60,82.449004,89.33866901
NH4Cl | NaCoHCF,Wiener,72,78.863336,81.41955438
NH4Cl | NaCoHCF,Weibull,72,78.863336,86.55727506
NH4Cl | NaCoHCF,Wiener,84,77.461386,78.07296528
NH4Cl | NaCoHCF,Weibull,84,77.461386,83.92315664
NH4Cl | NaCoHCF,Wiener,96,70.675732,74.33279534
NH4Cl | NaCoHCF,Weibull,96,70.675732,81.05561222
NH4Cl | NaCoHCF,Wiener,100,69.58693,72.82853511
NH4Cl | NaCoHCF,Weibull,100,69.58693,80.14724738
NH4Cl | NaFeHCF,Wiener,12,94.336774,94.63952911
NH4Cl | NaFeHCF,Weibull,12,94.336774,94.03006746
NH4Cl | NaFeHCF,Wiener,24,85.664782,86.662516
NH4Cl | NaFeHCF,Weibull,24,85.664782,84.80579648
NH4Cl | NaFeHCF,Wiener,36,79.077466,78.48260965
NH4Cl | NaFeHCF,Weibull,36,79.077466,75.14650324
NH4Cl | NaFeHCF,Wiener,48,75.10284,73.34110956
NH4Cl | NaFeHCF,Weibull,48,75.10284,68.4174858
NH4Cl | NaFeHCF,Wiener,60,68.802042,67.80786194
NH4Cl | NaFeHCF,Weibull,60,68.802042,62.06699361
NH4Cl | NaFeHCF,Wiener,72,63.229548,62.08177677
NH4Cl | NaFeHCF,Weibull,72,63.229548,55.82218537
NH4Cl | NaFeHCF,Wiener,84,59.247842,56.90809184
NH4Cl | NaFeHCF,Weibull,84,59.247842,50.1274571
NH4Cl | NaFeHCF,Wiener,96,57.612356,52.97377236
NH4Cl | NaFeHCF,Weibull,96,57.612356,45.5149505
NH4Cl | NaFeHCF,Wiener,100,57.25466,51.94887534
NH4Cl | NaFeHCF,Weibull,100,57.25466,43.90687592
NH4Cl | NaMnHCF,Wiener,12,17.259532,5.217074182
NH4Cl | NaMnHCF,Weibull,12,17.259532,3.907041678
NH4Cl | NaMnHCF,Wiener,24,11.246048,-5.450573626
NH4Cl | NaMnHCF,Weibull,24,11.246048,-8.552149145
NH4Cl | NaMnHCF,Wiener,36,9.600056,-5.363355408
NH4Cl | NaMnHCF,Weibull,36,9.600056,-8.669770956
NH4Cl | NaMnHCF,Wiener,48,8.976786,-4.179124413
NH4Cl | NaMnHCF,Weibull,48,8.976786,-7.490618111
NH4Cl | NaMnHCF,Wiener,60,8.435302,-3.077039215
NH4Cl | NaMnHCF,Weibull,60,8.435302,-6.319024438
NH4Cl | NaMnHCF,Wiener,72,8.04728,-2.185965096
NH4Cl | NaMnHCF,Weibull,72,8.04728,-5.329865196
NH4Cl | NaMnHCF,Wiener,84,7.74691,-1.483989418
NH4Cl | NaMnHCF,Weibull,84,7.74691,-4.518143945
NH4Cl | NaMnHCF,Wiener,96,7.548892,-0.904752633
NH4Cl | NaMnHCF,Weibull,96,7.548892,-4.414125084
NH4Cl | NaMnHCF,Wiener,100,7.476988,-0.735469455
NH4Cl | NaMnHCF,Weibull,100,7.476988,-5.338051519
NH4Cl | NaNiHCF,Wiener,12,61.367736,61.08270309
NH4Cl | NaNiHCF,Weibull,12,61.367736,53.39939806
NH4Cl | NaNiHCF,Wiener,24,48.543634,39.10155192
NH4Cl | NaNiHCF,Weibull,24,48.543634,23.50882062
NH4Cl | NaNiHCF,Wiener,36,47.48711,35.38755524
NH4Cl | NaNiHCF,Weibull,36,47.48711,19.54538876
NH4Cl | NaNiHCF,Wiener,48,46.448508,35.25290124
NH4Cl | NaNiHCF,Weibull,48,46.448508,20.65341674
NH4Cl | NaNiHCF,Wiener,60,45.231444,35.31036242
NH4Cl | NaNiHCF,Weibull,60,45.231444,22.04479758
NH4Cl | NaNiHCF,Wiener,72,44.04799,35.29996359
NH4Cl | NaNiHCF,Weibull,72,44.04799,23.21042344
NH4Cl | NaNiHCF,Wiener,84,42.509232,34.90922496
NH4Cl | NaNiHCF,Weibull,84,42.509232,23.88209034
NH4Cl | NaNiHCF,Wiener,96,41.306824,34.2981651
NH4Cl | NaNiHCF,Weibull,96,41.306824,24.21272511
NH4Cl | NaNiHCF,Wiener,100,41.10246,34.11611867
NH4Cl | NaNiHCF,Weibull,100,41.10246,23.43157616
NaCl | KCuHCF,Wiener,12,68.886916,70.87720681
NaCl | KCuHCF,Weibull,12,68.886916,66.47491379
NaCl | KCuHCF,Wiener,24,49.114396,42.82168128
NaCl | KCuHCF,Weibull,24,49.114396,26.75901695
NaCl | KCuHCF,Wiener,36,41.970276,32.60144515
NaCl | KCuHCF,Weibull,36,41.970276,13.01044461
NaCl | KCuHCF,Wiener,48,35.938198,25.90576349
NaCl | KCuHCF,Weibull,48,35.938198,6.055680231
NaCl | KCuHCF,Wiener,60,32.125,21.40614924
NaCl | KCuHCF,Weibull,60,32.125,2.115034171
NaCl | KCuHCF,Wiener,72,29.751502,18.22451911
NaCl | KCuHCF,Weibull,72,29.751502,-0.281707499
NaCl | KCuHCF,Wiener,84,28.90148,16.48994083
NaCl | KCuHCF,Weibull,84,28.90148,-1.28264844
NaCl | KCuHCF,Wiener,96,26.622342,15.04195268
NaCl | KCuHCF,Weibull,96,26.622342,-1.946609973
NaCl | KCuHCF,Wiener,100,25.886376,14.58115694
NaCl | KCuHCF,Weibull,100,25.886376,-2.88942735
NaCl | KFeHCF,Wiener,12,65.81887,67.10249371
NaCl | KFeHCF,Weibull,12,65.81887,48.13902787
NaCl | KFeHCF,Wiener,24,35.627722,29.63113326
NaCl | KFeHCF,Weibull,24,35.627722,-9.183839987
NaCl | KFeHCF,Wiener,36,23.80856,11.92895002
NaCl | KFeHCF,Weibull,36,23.80856,-31.63667498
NaCl | KFeHCF,Wiener,48,17.810912,3.335448673
NaCl | KFeHCF,Weibull,48,17.810912,-39.58718936
NaCl | KFeHCF,Wiener,60,13.284782,-2.068295837
NaCl | KFeHCF,Weibull,60,13.284782,-42.89124057
NaCl | KFeHCF,Wiener,72,10.938816,-5.425560029
NaCl | KFeHCF,Weibull,72,10.938816,-43.90899357
NaCl | KFeHCF,Wiener,84,9.178892,-7.417422703
NaCl | KFeHCF,Weibull,84,9.178892,-43.66022513
NaCl | KFeHCF,Wiener,96,7.531436,-8.733328678
NaCl | KFeHCF,Weibull,96,7.531436,-42.91790734
NaCl | KFeHCF,Wiener,100,7.239132,-9.074238673
NaCl | KFeHCF,Weibull,100,7.239132,-45.4546561
NaCl | KMnHCF,Wiener,12,72.694676,72.59163485
NaCl | KMnHCF,Weibull,12,72.694676,71.19759917
NaCl | KMnHCF,Wiener,24,42.386388,41.89707169
NaCl | KMnHCF,Weibull,24,42.386388,38.00108843
NaCl | KMnHCF,Wiener,36,25.99248,19.02186359
NaCl | KMnHCF,Weibull,36,25.99248,11.75683922
NaCl | KMnHCF,Wiener,48,22.765152,8.231910063
NaCl | KMnHCF,Weibull,48,22.765152,-2.410112516
NaCl | KMnHCF,Wiener,60,21.089038,4.304503786
NaCl | KMnHCF,Weibull,60,21.089038,-8.507501725
NaCl | KMnHCF,Wiener,72,20.108652,2.794121656
NaCl | KMnHCF,Weibull,72,20.108652,-11.10297049
NaCl | KMnHCF,Wiener,84,19.314936,2.265769605
NaCl | KMnHCF,Weibull,84,19.314936,-12.07601787
NaCl | KMnHCF,Wiener,96,18.599424,2.15306997
NaCl | KMnHCF,Weibull,96,18.599424,-13.13020827
NaCl | KMnHCF,Wiener,100,18.525398,2.184271581
NaCl | KMnHCF,Weibull,100,18.525398,-16.52427622
NaCl | KNiHCF,Wiener,12,85.494948,84.86601303
NaCl | KNiHCF,Weibull,12,85.494948,83.15519207
NaCl | KNiHCF,Wiener,24,80.926358,77.96610187
NaCl | KNiHCF,Weibull,24,80.926358,74.69059015
NaCl | KNiHCF,Wiener,36,78.826418,75.13013471
NaCl | KNiHCF,Weibull,36,78.826418,71.72775191
NaCl | KNiHCF,Wiener,48,76.995316,73.72589232
NaCl | KNiHCF,Weibull,48,76.995316,70.4736616
NaCl | KNiHCF,Wiener,60,76.305092,73.08965127
NaCl | KNiHCF,Weibull,60,76.305092,69.97416434
NaCl | KNiHCF,Wiener,72,75.42061,72.01880417
NaCl | KNiHCF,Weibull,72,75.42061,69.20102878
NaCl | KNiHCF,Wiener,84,74.195878,71.06504769
NaCl | KNiHCF,Weibull,84,74.195878,68.52114673
NaCl | KNiHCF,Wiener,96,71.95403,70.08477359
NaCl | KNiHCF,Weibull,96,71.95403,67.82113644
NaCl | KNiHCF,Wiener,100,71.407432,69.62544093
NaCl | KNiHCF,Weibull,100,71.407432,67.40094854
NaCl | NaCoHCF,Wiener,12,95.008958,95.3482028
NaCl | NaCoHCF,Weibull,12,95.008958,94.55225569
NaCl | NaCoHCF,Wiener,24,89.391026,88.87721883
NaCl | NaCoHCF,Weibull,24,89.391026,86.48151477
NaCl | NaCoHCF,Wiener,36,86.09357,84.68381531
NaCl | NaCoHCF,Weibull,36,86.09357,81.21433122
NaCl | NaCoHCF,Wiener,48,82.474202,81.82745384
NaCl | NaCoHCF,Weibull,48,82.474202,77.81600792
NaCl | NaCoHCF,Wiener,60,77.077768,77.48940506
NaCl | NaCoHCF,Weibull,60,77.077768,73.52308749
NaCl | NaCoHCF,Wiener,72,75.27267,73.51852919
NaCl | NaCoHCF,Weibull,72,75.27267,69.45453777
NaCl | NaCoHCF,Wiener,84,69.467466,70.39780714
NaCl | NaCoHCF,Weibull,84,69.467466,66.12843764
NaCl | NaCoHCF,Wiener,96,62.860952,64.76883099
NaCl | NaCoHCF,Weibull,96,62.860952,61.14476892
NaCl | NaCoHCF,Wiener,100,62.366768,63.12413693
NaCl | NaCoHCF,Weibull,100,62.366768,59.51758436
NaCl | NaFeHCF,Wiener,12,93.015598,96.72501339
NaCl | NaFeHCF,Weibull,12,93.015598,98.524662
NaCl | NaFeHCF,Wiener,24,71.879278,75.01154464
NaCl | NaFeHCF,Weibull,24,71.879278,86.20113443
NaCl | NaFeHCF,Wiener,36,58.159678,57.81877704
NaCl | NaFeHCF,Weibull,36,58.159678,68.75202817
NaCl | NaFeHCF,Wiener,48,48.654026,45.37441172
NaCl | NaFeHCF,Weibull,48,48.654026,52.08700808
NaCl | NaFeHCF,Wiener,60,41.433804,36.13704611
NaCl | NaFeHCF,Weibull,60,41.433804,38.13933783
NaCl | NaFeHCF,Wiener,72,34.694654,28.33284756
NaCl | NaFeHCF,Weibull,72,34.694654,26.37807231
NaCl | NaFeHCF,Wiener,84,28.622836,21.50006153
NaCl | NaFeHCF,Weibull,84,28.622836,16.35500486
NaCl | NaFeHCF,Wiener,96,24.617918,15.4095319
NaCl | NaFeHCF,Weibull,96,24.617918,6.665248464
NaCl | NaFeHCF,Wiener,100,24.183686,13.83466904
NaCl | NaFeHCF,Weibull,100,24.183686,3.897683287
NaCl | NaMnHCF,Wiener,12,35.815726,33.02668658
NaCl | NaMnHCF,Weibull,12,35.815726,27.58275938
NaCl | NaMnHCF,Wiener,24,16.712464,2.512025343
NaCl | NaMnHCF,Weibull,24,16.712464,-9.639093441
NaCl | NaMnHCF,Wiener,36,11.411666,-5.530349557
NaCl | NaMnHCF,Weibull,36,11.411666,-18.65446807
NaCl | NaMnHCF,Wiener,48,9.310694,-7.759535426
NaCl | NaMnHCF,Weibull,48,9.310694,-20.53123369
NaCl | NaMnHCF,Wiener,60,8.233352,-8.135827401
NaCl | NaMnHCF,Weibull,60,8.233352,-20.28787882
NaCl | NaMnHCF,Wiener,72,7.516046,-7.862227328
NaCl | NaMnHCF,Weibull,72,7.516046,-19.38031129
NaCl | NaMnHCF,Wiener,84,7.049874,-7.380510331
NaCl | NaMnHCF,Weibull,84,7.049874,-18.30893592
NaCl | NaMnHCF,Wiener,96,6.58545,-6.870945551
NaCl | NaMnHCF,Weibull,96,6.58545,-17.260286
NaCl | NaMnHCF,Wiener,100,6.447366,-6.707441854
NaCl | NaMnHCF,Weibull,100,6.447366,-19.39530903
NaCl | NaNiHCF,Wiener,12,90.899168,90.9284202
