material,threshold,replicate,method,cycle,true_RUL,pred_RUL,RUL_lo_cal90,RUL_hi_cal90
KCoHCF,87.0,2,Log-Bayes,2835.0,1692.645167987508,710.5191740140217,,
KCoHCF,87.0,2,Log-Bayes,3024.0,1503.645167987508,547.4577876907915,,
KCoHCF,87.0,2,Log-Bayes,3213.0,1314.645167987508,393.4246326610892,,
KCoHCF,87.0,2,Log-Bayes,3402.0,1125.645167987508,244.0205753929308,,
KCoHCF,87.0,2,Log-Bayes,3591.0,936.645167987508,100.26928266510096,,
KCoHCF,87.0,2,Log-Bayes,3780.0,747.6451679875081,0.0,,
KCoHCF,87.0,2,Log-Bayes,3969.0,558.6451679875081,0.0,,
KCoHCF,87.0,2,Log-Bayes,4158.0,369.6451679875081,0.0,,
KCoHCF,87.0,2,Log-Bayes,4347.0,180.6451679875081,0.0,,
KCoHCF,87.0,2,Log-Bayes,4527.0,0.6451679875081027,0.0,,
KCoHCF,87.0,3,Log-Bayes,191.0,4400.447132236715,91828.0,,
KCoHCF,87.0,3,Log-Bayes,382.0,4209.447132236715,91828.0,,
KCoHCF,87.0,3,Log-Bayes,573.0,4018.4471322367153,91828.0,,
KCoHCF,87.0,3,Log-Bayes,764.0,3827.4471322367153,73055.43084361008,,
KCoHCF,87.0,3,Log-Bayes,955.0,3636.4471322367153,30564.410291331227,,
KCoHCF,87.0,3,Log-Bayes,1146.0,3445.447132236716,16403.610507946225,,
KCoHCF,87.0,3,Log-Bayes,1337.0,3254.447132236716,9746.365880361016,,
KCoHCF,87.0,3,Log-Bayes,1528.0,3063.447132236716,6024.096495702724,,
KCoHCF,87.0,3,Log-Bayes,1719.0,2872.447132236716,4297.276191791728,,
KCoHCF,87.0,3,Log-Bayes,1910.0,2681.447132236716,3302.007246266662,,
KCoHCF,87.0,3,Log-Bayes,2101.0,2490.447132236716,2602.5518043539123,,
KCoHCF,87.0,3,Log-Bayes,2292.0,2299.447132236716,2092.331334823586,,
KCoHCF,87.0,3,Log-Bayes,2483.0,2108.447132236716,1705.5152953628476,,
KCoHCF,87.0,3,Log-Bayes,2674.0,1917.447132236716,1400.8320410678152,,
KCoHCF,87.0,3,Log-Bayes,2865.0,1726.447132236715,1139.8381711899883,,
KCoHCF,87.0,3,Log-Bayes,3056.0,1535.447132236715,916.7870366752254,,
KCoHCF,87.0,3,Log-Bayes,3247.0,1344.447132236715,713.7990354722283,,
KCoHCF,87.0,3,Log-Bayes,3438.0,1153.447132236715,526.8283851707733,,
KCoHCF,87.0,3,Log-Bayes,3629.0,962.4471322367152,352.83883023177805,,
KCoHCF,87.0,3,Log-Bayes,3820.0,771.4471322367153,182.47795807600005,,
KCoHCF,87.0,3,Log-Bayes,4011.0,580.4471322367153,21.28273199283194,,
KCoHCF,87.0,3,Log-Bayes,4202.0,389.4471322367153,0.0,,
KCoHCF,87.0,3,Log-Bayes,4393.0,198.44713223671533,0.0,,
KCoHCF,87.0,3,Log-Bayes,4584.0,7.447132236715333,0.0,,
KCoHCF,87.0,3,Log-Bayes,4591.0,0.4471322367153334,0.0,,
KCoHCF,90.0,1,Log-Bayes,57.0,1310.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,114.0,1253.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,171.0,1196.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,228.0,1139.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,285.0,1082.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,342.0,1025.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,399.0,968.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,456.0,911.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,513.0,854.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,570.0,797.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,627.0,740.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,684.0,683.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,741.0,626.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,798.0,569.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,855.0,512.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,912.0,455.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,969.0,398.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,1026.0,341.4597537274692,27350.0,,
KCoHCF,90.0,1,Log-Bayes,1083.0,284.4597537274692,24080.389076280902,,
KCoHCF,90.0,1,Log-Bayes,1140.0,227.4597537274692,17133.222954240682,,
KCoHCF,90.0,1,Log-Bayes,1197.0,170.4597537274692,11747.767134853017,,
KCoHCF,90.0,1,Log-Bayes,1254.0,113.4597537274692,8083.033706252199,,
KCoHCF,90.0,1,Log-Bayes,1311.0,56.459753727469206,5905.878016352252,,
KCoHCF,90.0,1,Log-Bayes,1367.0,0.4597537274692058,4410.601712979953,,
KCoHCF,90.0,2,Log-Bayes,50.0,1158.4244643893228,24168.0,,
KCoHCF,90.0,2,Log-Bayes,100.0,1108.4244643893228,24168.0,,
KCoHCF,90.0,2,Log-Bayes,150.0,1058.4244643893228,24168.0,,
KCoHCF,90.0,2,Log-Bayes,200.0,1008.4244643893228,24168.0,,
KCoHCF,90.0,2,Log-Bayes,250.0,958.4244643893228,24168.0,,
KCoHCF,90.0,2,Log-Bayes,300.0,908.4244643893228,24168.0,,
KCoHCF,90.0,2,Log-Bayes,350.0,858.4244643893228,24168.0,,
KCoHCF,90.0,2,Log-Bayes,400.0,808.4244643893228,17784.270279871933,,
KCoHCF,90.0,2,Log-Bayes,450.0,758.4244643893228,10891.840337155583,,
KCoHCF,90.0,2,Log-Bayes,500.0,708.4244643893228,7906.820955725252,,
KCoHCF,90.0,2,Log-Bayes,550.0,658.4244643893228,6226.100044638907,,
KCoHCF,90.0,2,Log-Bayes,600.0,608.4244643893228,5285.597711696817,,
KCoHCF,90.0,2,Log-Bayes,650.0,558.4244643893228,4553.044075316878,,
KCoHCF,90.0,2,Log-Bayes,700.0,508.4244643893228,3978.942667289236,,
KCoHCF,90.0,2,Log-Bayes,750.0,458.4244643893228,3467.064971570686,,
KCoHCF,90.0,2,Log-Bayes,800.0,408.4244643893228,3072.681921791156,,
KCoHCF,90.0,2,Log-Bayes,850.0,358.4244643893228,2692.726585372337,,
KCoHCF,90.0,2,Log-Bayes,900.0,308.4244643893228,2374.028970007977,,
KCoHCF,90.0,2,Log-Bayes,950.0,258.4244643893228,2094.033817221546,,
KCoHCF,90.0,2,Log-Bayes,1000.0,208.4244643893228,1859.672800927056,,
KCoHCF,90.0,2,Log-Bayes,1050.0,158.4244643893228,1629.190815391872,,
KCoHCF,90.0,2,Log-Bayes,1100.0,108.4244643893228,1417.7034799999142,,
KCoHCF,90.0,2,Log-Bayes,1150.0,58.42446438932279,1226.954414251668,,
KCoHCF,90.0,2,Log-Bayes,1200.0,8.424464389322793,1029.589867796759,,
KCoHCF,90.0,2,Log-Bayes,1208.0,0.424464389322793,998.0845958898284,,
KCoHCF,90.0,3,Log-Bayes,58.0,1331.17457206328,27784.0,,
KCoHCF,90.0,3,Log-Bayes,116.0,1273.17457206328,27784.0,,
KCoHCF,90.0,3,Log-Bayes,174.0,1215.17457206328,27784.0,,
KCoHCF,90.0,3,Log-Bayes,232.0,1157.17457206328,27784.0,,
KCoHCF,90.0,3,Log-Bayes,290.0,1099.17457206328,27784.0,,
KCoHCF,90.0,3,Log-Bayes,348.0,1041.17457206328,27784.0,,
KCoHCF,90.0,3,Log-Bayes,406.0,983.17457206328,27784.0,,
KCoHCF,90.0,3,Log-Bayes,464.0,925.17457206328,27784.0,,
KCoHCF,90.0,3,Log-Bayes,522.0,867.17457206328,27784.0,,
KCoHCF,90.0,3,Log-Bayes,580.0,809.17457206328,27784.0,,
KCoHCF,90.0,3,Log-Bayes,638.0,751.17457206328,20086.72734200512,,
KCoHCF,90.0,3,Log-Bayes,696.0,693.17457206328,15179.312001983224,,
KCoHCF,90.0,3,Log-Bayes,754.0,635.17457206328,11999.35706560002,,
KCoHCF,90.0,3,Log-Bayes,812.0,577.17457206328,9626.25192985266,,
KCoHCF,90.0,3,Log-Bayes,870.0,519.17457206328,7664.316756056662,,
KCoHCF,90.0,3,Log-Bayes,928.0,461.17457206328,6249.597471298518,,
KCoHCF,90.0,3,Log-Bayes,986.0,403.17457206328,5198.594062394469,,
KCoHCF,90.0,3,Log-Bayes,1044.0,345.17457206328004,4340.2555312068935,,
KCoHCF,90.0,3,Log-Bayes,1102.0,287.17457206328004,3696.206864451946,,
KCoHCF,90.0,3,Log-Bayes,1160.0,229.17457206328004,3140.9614868591125,,
KCoHCF,90.0,3,Log-Bayes,1218.0,171.17457206328004,2671.551775837906,,
KCoHCF,90.0,3,Log-Bayes,1276.0,113.17457206328004,2262.020593540705,,
KCoHCF,90.0,3,Log-Bayes,1334.0,55.17457206328004,1880.5403877429007,,
KCoHCF,90.0,3,Log-Bayes,1389.0,0.1745720632800385,1559.1885717949403,,
Urea,86.0,1,Log-Bayes,8.0,193.97122669694028,4040.0,,
Urea,86.0,1,Log-Bayes,16.0,185.97122669694028,4040.0,,
Urea,86.0,1,Log-Bayes,24.0,177.97122669694028,4040.0,,
Urea,86.0,1,Log-Bayes,32.0,169.97122669694028,4040.0,,
Urea,86.0,1,Log-Bayes,40.0,161.97122669694028,4040.0,,
Urea,86.0,1,Log-Bayes,48.0,153.97122669694028,1737.4096608501702,,
Urea,86.0,1,Log-Bayes,56.0,145.97122669694028,828.3465822479376,,
Urea,86.0,1,Log-Bayes,64.0,137.97122669694028,508.7308223875161,,
Urea,86.0,1,Log-Bayes,72.0,129.97122669694028,347.81804819375697,,
Urea,86.0,1,Log-Bayes,80.0,121.97122669694028,254.0828367686845,,
Urea,86.0,1,Log-Bayes,88.0,113.97122669694028,198.5611645001087,,
Urea,86.0,1,Log-Bayes,96.0,105.97122669694028,163.46883532436374,,
Urea,86.0,1,Log-Bayes,104.0,97.97122669694028,136.43891448165837,,
Urea,86.0,1,Log-Bayes,112.0,89.97122669694028,116.17073760337884,,
Urea,86.0,1,Log-Bayes,120.0,81.97122669694028,99.22273050310388,,
Urea,86.0,1,Log-Bayes,128.0,73.97122669694028,83.77067174571187,,
Urea,86.0,1,Log-Bayes,136.0,65.97122669694028,70.23934846905445,,
Urea,86.0,1,Log-Bayes,144.0,57.97122669694028,58.96782831239739,,
Urea,86.0,1,Log-Bayes,152.0,49.97122669694028,49.1759242954854,,
Urea,86.0,1,Log-Bayes,160.0,41.97122669694028,39.94138294239485,,
Urea,86.0,1,Log-Bayes,168.0,33.97122669694028,31.04752950432197,,
Urea,86.0,1,Log-Bayes,176.0,25.97122669694028,22.759221721307057,,
Urea,86.0,1,Log-Bayes,184.0,17.971226696940278,14.322860671088732,,
Urea,86.0,1,Log-Bayes,192.0,9.971226696940278,6.209042913762033,,
Urea,86.0,1,Log-Bayes,200.0,1.9712266969402776,0.0,,
Urea,86.0,1,Log-Bayes,201.0,0.9712266969402776,0.0,,
Urea,86.0,2,Log-Bayes,7.0,168.71050843744447,3514.0,,
Urea,86.0,2,Log-Bayes,14.0,161.71050843744447,3514.0,,
Urea,86.0,2,Log-Bayes,21.0,154.71050843744447,3514.0,,
Urea,86.0,2,Log-Bayes,28.0,147.71050843744447,3514.0,,
Urea,86.0,2,Log-Bayes,35.0,140.71050843744447,3514.0,,
Urea,86.0,2,Log-Bayes,42.0,133.71050843744447,1636.453641404517,,
Urea,86.0,2,Log-Bayes,49.0,126.71050843744447,802.8304061689186,,
Urea,86.0,2,Log-Bayes,56.0,119.71050843744447,485.7940291666644,,
Urea,86.0,2,Log-Bayes,63.0,112.71050843744447,331.9816326910506,,
Urea,86.0,2,Log-Bayes,70.0,105.71050843744447,242.27626099619928,,
Urea,86.0,2,Log-Bayes,77.0,98.71050843744447,187.9136778239008,,
Urea,86.0,2,Log-Bayes,84.0,91.71050843744447,150.91633191129574,,
Urea,86.0,2,Log-Bayes,91.0,84.71050843744447,123.95369038584532,,
Urea,86.0,2,Log-Bayes,98.0,77.71050843744447,103.39746227256391,,
Urea,86.0,2,Log-Bayes,105.0,70.71050843744447,87.50293447444241,,
Urea,86.0,2,Log-Bayes,112.0,63.71050843744448,74.71760072457778,,
Urea,86.0,2,Log-Bayes,119.0,56.71050843744448,63.69363216904674,,
Urea,86.0,2,Log-Bayes,126.0,49.71050843744448,53.16438882560843,,
Urea,86.0,2,Log-Bayes,133.0,42.71050843744448,43.05428203038932,,
Urea,86.0,2,Log-Bayes,140.0,35.710508437444474,34.13156278584444,,
Urea,86.0,2,Log-Bayes,147.0,28.710508437444474,26.26155920088937,,
Urea,86.0,2,Log-Bayes,154.0,21.710508437444474,18.53504870139497,,
Urea,86.0,2,Log-Bayes,161.0,14.710508437444474,11.3300007265467,,
Urea,86.0,2,Log-Bayes,168.0,7.710508437444474,4.328248914770455,,
Urea,86.0,2,Log-Bayes,175.0,0.7105084374444743,0.0,,
Urea,86.0,2,Log-Bayes,175.0,0.7105084374444743,0.0,,
Urea,86.0,3,Log-Bayes,10.0,233.7344559739479,4874.0,,
Urea,86.0,3,Log-Bayes,20.0,223.7344559739479,4874.0,,
Urea,86.0,3,Log-Bayes,30.0,213.7344559739479,4874.0,,
Urea,86.0,3,Log-Bayes,40.0,203.7344559739479,4874.0,,
Urea,86.0,3,Log-Bayes,50.0,193.7344559739479,3058.1919933469685,,
Urea,86.0,3,Log-Bayes,60.0,183.7344559739479,1134.2375265584144,,
Urea,86.0,3,Log-Bayes,70.0,173.7344559739479,628.1256147486699,,
Urea,86.0,3,Log-Bayes,80.0,163.7344559739479,384.2833984044864,,
Urea,86.0,3,Log-Bayes,90.0,153.7344559739479,279.3958532910156,,
Urea,86.0,3,Log-Bayes,100.0,143.7344559739479,220.1870287340573,,
Urea,86.0,3,Log-Bayes,110.0,133.7344559739479,179.57507413009012,,
Urea,86.0,3,Log-Bayes,120.0,123.73445597394787,147.77934696408562,,
Urea,86.0,3,Log-Bayes,130.0,113.73445597394787,122.47672631797238,,
Urea,86.0,3,Log-Bayes,140.0,103.73445597394787,101.95353764281673,,
Urea,86.0,3,Log-Bayes,150.0,93.73445597394787,87.12092902133881,,
Urea,86.0,3,Log-Bayes,160.0,83.73445597394789,73.75449403792928,,
Urea,86.0,3,Log-Bayes,170.0,73.73445597394789,61.23309882380824,,
Urea,86.0,3,Log-Bayes,180.0,63.73445597394789,49.81073594611405,,
Urea,86.0,3,Log-Bayes,190.0,53.73445597394789,39.129489966812486,,
Urea,86.0,3,Log-Bayes,200.0,43.73445597394789,29.51260241307236,,
Urea,86.0,3,Log-Bayes,210.0,33.73445597394789,19.21010630460728,,
Urea,86.0,3,Log-Bayes,220.0,23.734455973947888,8.570963442391474,,
Urea,86.0,3,Log-Bayes,230.0,13.734455973947888,0.0,,
Urea,86.0,3,Log-Bayes,240.0,3.734455973947888,0.0,,
Urea,86.0,3,Log-Bayes,243.0,0.7344559739478882,0.0,,
Urea,90.0,1,Log-Bayes,3.0,71.20000396406421,,,
Urea,90.0,1,Log-Bayes,6.0,68.20000396406421,1484.0,,
Urea,90.0,1,Log-Bayes,9.0,65.20000396406421,1484.0,,
Urea,90.0,1,Log-Bayes,12.0,62.20000396406421,1484.0,,
Urea,90.0,1,Log-Bayes,15.0,59.20000396406421,1484.0,,
Urea,90.0,1,Log-Bayes,18.0,56.20000396406421,1484.0,,
Urea,90.0,1,Log-Bayes,21.0,53.20000396406421,1484.0,,
Urea,90.0,1,Log-Bayes,24.0,50.20000396406421,1484.0,,
Urea,90.0,1,Log-Bayes,27.0,47.20000396406421,1484.0,,
Urea,90.0,1,Log-Bayes,30.0,44.20000396406421,1484.0,,
Urea,90.0,1,Log-Bayes,33.0,41.20000396406421,1484.0,,
Urea,90.0,1,Log-Bayes,36.0,38.20000396406421,1139.7504658642056,,
Urea,90.0,1,Log-Bayes,39.0,35.20000396406421,758.316992783911,,
Urea,90.0,1,Log-Bayes,42.0,32.20000396406421,541.7343344329593,,
Urea,90.0,1,Log-Bayes,45.0,29.20000396406421,393.44786883457095,,
Urea,90.0,1,Log-Bayes,48.0,26.20000396406421,292.8635695241012,,
Urea,90.0,1,Log-Bayes,51.0,23.20000396406421,224.5466999034433,,
Urea,90.0,1,Log-Bayes,54.0,20.20000396406421,178.48428901457925,,
Urea,90.0,1,Log-Bayes,57.0,17.20000396406421,145.46679304871057,,
Urea,90.0,1,Log-Bayes,60.0,14.200003964064209,120.33068878933696,,
Urea,90.0,1,Log-Bayes,63.0,11.200003964064209,100.31968853336711,,
Urea,90.0,1,Log-Bayes,66.0,8.200003964064209,83.68472001422333,,
Urea,90.0,1,Log-Bayes,69.0,5.200003964064209,69.4106068193858,,
Urea,90.0,1,Log-Bayes,72.0,2.2000039640642086,56.864469243502754,,
Urea,90.0,1,Log-Bayes,74.0,0.2000039640642086,49.54724543850175,,
Urea,90.0,2,Log-Bayes,3.0,64.29592190806635,,,
Urea,90.0,2,Log-Bayes,6.0,61.29592190806635,1346.0,,
Urea,90.0,2,Log-Bayes,9.0,58.29592190806635,1346.0,,
Urea,90.0,2,Log-Bayes,12.0,55.29592190806635,1346.0,,
Urea,90.0,2,Log-Bayes,15.0,52.29592190806635,1346.0,,
Urea,90.0,2,Log-Bayes,18.0,49.29592190806635,1346.0,,
Urea,90.0,2,Log-Bayes,21.0,46.29592190806635,1346.0,,
Urea,90.0,2,Log-Bayes,24.0,43.29592190806635,1346.0,,
Urea,90.0,2,Log-Bayes,27.0,40.29592190806635,1346.0,,
Urea,90.0,2,Log-Bayes,30.0,37.29592190806635,1306.3149190726172,,
Urea,90.0,2,Log-Bayes,33.0,34.29592190806635,762.7169597470033,,
Urea,90.0,2,Log-Bayes,36.0,31.295921908066347,502.6455399546754,,
Urea,90.0,2,Log-Bayes,39.0,28.295921908066347,363.24317330566174,,
Urea,90.0,2,Log-Bayes,42.0,25.295921908066347,275.88695384369424,,
Urea,90.0,2,Log-Bayes,45.0,22.295921908066347,211.61578062734435,,
Urea,90.0,2,Log-Bayes,48.0,19.295921908066347,164.17794532538298,,
Urea,90.0,2,Log-Bayes,51.0,16.295921908066347,129.9280589390947,,
Urea,90.0,2,Log-Bayes,54.0,13.295921908066347,105.25664756352784,,
Urea,90.0,2,Log-Bayes,57.0,10.295921908066347,85.95152854245578,,
Urea,90.0,2,Log-Bayes,60.0,7.295921908066347,70.23598961730005,,
Urea,90.0,2,Log-Bayes,63.0,4.295921908066347,57.062959976655634,,
Urea,90.0,2,Log-Bayes,66.0,1.295921908066347,45.75320266992959,,
Urea,90.0,2,Log-Bayes,67.0,0.2959219080663473,42.3752829350221,,
Urea,90.0,3,Log-Bayes,3.0,77.66617893341504,,,
Urea,90.0,3,Log-Bayes,6.0,74.66617893341504,1614.0,,
Urea,90.0,3,Log-Bayes,9.0,71.66617893341504,1614.0,,
Urea,90.0,3,Log-Bayes,12.0,68.66617893341504,1614.0,,
Urea,90.0,3,Log-Bayes,15.0,65.66617893341504,1614.0,,
Urea,90.0,3,Log-Bayes,18.0,62.66617893341504,1614.0,,
Urea,90.0,3,Log-Bayes,21.0,59.66617893341504,1614.0,,
Urea,90.0,3,Log-Bayes,24.0,56.66617893341504,1614.0,,
Urea,90.0,3,Log-Bayes,27.0,53.66617893341504,1614.0,,
Urea,90.0,3,Log-Bayes,30.0,50.66617893341504,1614.0,,
Urea,90.0,3,Log-Bayes,33.0,47.66617893341504,1614.0,,
Urea,90.0,3,Log-Bayes,36.0,44.66617893341504,1614.0,,
Urea,90.0,3,Log-Bayes,39.0,41.66617893341504,1614.0,,
Urea,90.0,3,Log-Bayes,42.0,38.66617893341504,1275.9212071723043,,
Urea,90.0,3,Log-Bayes,45.0,35.66617893341504,840.0721956340263,,
Urea,90.0,3,Log-Bayes,48.0,32.66617893341504,578.9049009015265,,
Urea,90.0,3,Log-Bayes,51.0,29.66617893341504,417.1273775183736,,
Urea,90.0,3,Log-Bayes,54.0,26.66617893341504,317.38848368643846,,
Urea,90.0,3,Log-Bayes,57.0,23.66617893341504,252.99278022549143,,
Urea,90.0,3,Log-Bayes,60.0,20.66617893341504,207.69785363670508,,
Urea,90.0,3,Log-Bayes,63.0,17.66617893341504,173.7600394046912,,
Urea,90.0,3,Log-Bayes,66.0,14.66617893341504,146.58871479865618,,
Urea,90.0,3,Log-Bayes,69.0,11.66617893341504,123.62236935918529,,
Urea,90.0,3,Log-Bayes,72.0,8.66617893341504,103.33435875375056,,
Urea,90.0,3,Log-Bayes,75.0,5.66617893341504,85.80514611319819,,
Urea,90.0,3,Log-Bayes,78.0,2.66617893341504,70.92017048244352,,
Urea,90.0,3,Log-Bayes,80.0,0.6661789334150399,62.345544279410376,,
KCoHCF,87.0,1,Wiener,169.0,3895.0965377175808,81282.0,,
KCoHCF,87.0,1,Weibull,169.0,3895.0965377175808,81282.0,,
KCoHCF,87.0,1,Wiener,338.0,3726.0965377175808,2724.07064850044,,
KCoHCF,87.0,1,Weibull,338.0,3726.0965377175808,81282.0,,
KCoHCF,87.0,1,Wiener,507.0,3557.0965377175808,1863.9317214263256,,
KCoHCF,87.0,1,Weibull,507.0,3557.0965377175808,8144.564822335533,,
KCoHCF,87.0,1,Wiener,676.0,3388.0965377175808,1618.6012204635017,,
KCoHCF,87.0,1,Weibull,676.0,3388.0965377175808,3968.906644604842,,
KCoHCF,87.0,1,Wiener,845.0,3219.0965377175808,1465.5149551455454,,
KCoHCF,87.0,1,Weibull,845.0,3219.0965377175808,2795.062779837079,,
KCoHCF,87.0,1,Wiener,1014.0,3050.0965377175808,1213.1970900540025,,
KCoHCF,87.0,1,Weibull,1014.0,3050.0965377175808,2062.5481736961056,,
KCoHCF,87.0,1,Wiener,1183.0,2881.0965377175808,906.4067855957092,,
KCoHCF,87.0,1,Weibull,1183.0,2881.0965377175808,1506.545316229348,,
KCoHCF,87.0,1,Wiener,1352.0,2712.0965377175808,588.9415233658118,,
KCoHCF,87.0,1,Weibull,1352.0,2712.0965377175808,1049.6426343366988,,
KCoHCF,87.0,1,Wiener,1521.0,2543.0965377175808,362.3520761715042,,
KCoHCF,87.0,1,Weibull,1521.0,2543.0965377175808,720.7262611137185,,
KCoHCF,87.0,1,Wiener,1690.0,2374.0965377175808,195.1705841191456,,
KCoHCF,87.0,1,Weibull,1690.0,2374.0965377175808,472.6635776696999,,
KCoHCF,87.0,1,Wiener,1859.0,2205.0965377175808,70.96669135083975,,
KCoHCF,87.0,1,Weibull,1859.0,2205.0965377175808,279.1180219609146,,
KCoHCF,87.0,1,Wiener,2028.0,2036.0965377175808,0.0,,
KCoHCF,87.0,1,Weibull,2028.0,2036.0965377175808,116.93798351751047,,
KCoHCF,87.0,1,Wiener,2197.0,1867.0965377175808,0.0,,
KCoHCF,87.0,1,Weibull,2197.0,1867.0965377175808,0.0,,
KCoHCF,87.0,1,Wiener,2366.0,1698.0965377175808,0.0,,
KCoHCF,87.0,1,Weibull,2366.0,1698.0965377175808,0.0,,
KCoHCF,87.0,1,Wiener,2535.0,1529.0965377175808,0.0,,
KCoHCF,87.0,1,Weibull,2535.0,1529.0965377175808,0.0,,
KCoHCF,87.0,1,Wiener,2704.0,1360.0965377175808,0.0,,
KCoHCF,87.0,1,Weibull,2704.0,1360.0965377175808,0.0,,
KCoHCF,87.0,1,Wiener,2873.0,1191.0965377175808,0.0,,
KCoHCF,87.0,1,Weibull,2873.0,1191.0965377175808,0.0,,
KCoHCF,87.0,1,Wiener,3042.0,1022.0965377175808,0.0,,
KCoHCF,87.0,1,Weibull,3042.0,1022.0965377175808,0.0,,
KCoHCF,87.0,1,Wiener,3211.0,853.0965377175808,0.0,,
KCoHCF,87.0,1,Weibull,3211.0,853.0965377175808,0.0,,
KCoHCF,87.0,1,Wiener,3380.0,684.0965377175808,0.0,,
KCoHCF,87.0,1,Weibull,3380.0,684.0965377175808,0.0,,
KCoHCF,87.0,1,Wiener,3549.0,515.0965377175808,0.0,,
KCoHCF,87.0,1,Weibull,3549.0,515.0965377175808,0.0,,
KCoHCF,87.0,1,Wiener,3718.0,346.0965377175808,0.0,,
KCoHCF,87.0,1,Weibull,3718.0,346.0965377175808,0.0,,
KCoHCF,87.0,1,Wiener,3887.0,177.09653771758076,0.0,,
KCoHCF,87.0,1,Weibull,3887.0,177.09653771758076,0.0,,
KCoHCF,87.0,1,Wiener,4056.0,8.096537717580759,0.0,,
KCoHCF,87.0,1,Weibull,4056.0,8.096537717580759,0.0,,
KCoHCF,87.0,1,Wiener,4064.0,0.0965377175807589,0.0,,
KCoHCF,87.0,1,Weibull,4064.0,0.0965377175807589,0.0,,
KCoHCF,87.0,2,Wiener,189.0,4338.645167987508,752.6233094612429,,
KCoHCF,87.0,2,Weibull,189.0,4338.645167987508,4284.275793165353,,
KCoHCF,87.0,2,Wiener,378.0,4149.645167987508,526.3460247927868,,
KCoHCF,87.0,2,Weibull,378.0,4149.645167987508,827.0518312079348,,
KCoHCF,87.0,2,Wiener,567.0,3960.645167987508,510.8004369720263,,
KCoHCF,87.0,2,Weibull,567.0,3960.645167987508,600.8699479213606,,
KCoHCF,87.0,2,Wiener,756.0,3771.645167987508,525.6390049261247,,
KCoHCF,87.0,2,Weibull,756.0,3771.645167987508,527.0271370291821,,
KCoHCF,87.0,2,Wiener,945.0,3582.645167987508,487.375838285198,,
KCoHCF,87.0,2,Weibull,945.0,3582.645167987508,447.11449448376334,,
KCoHCF,87.0,2,Wiener,1134.0,3393.645167987508,414.1993439419247,,
KCoHCF,87.0,2,Weibull,1134.0,3393.645167987508,352.30107688205135,,
KCoHCF,87.0,2,Wiener,1323.0,3204.645167987508,283.4894633215276,,
KCoHCF,87.0,2,Weibull,1323.0,3204.645167987508,222.19291644971008,,
KCoHCF,87.0,2,Wiener,1512.0,3015.645167987508,155.5148409569954,,
KCoHCF,87.0,2,Weibull,1512.0,3015.645167987508,87.30962557857242,,
KCoHCF,87.0,2,Wiener,1701.0,2826.645167987508,59.56067070593848,,
KCoHCF,87.0,2,Weibull,1701.0,2826.645167987508,0.0,,
KCoHCF,87.0,2,Wiener,1890.0,2637.645167987508,0.0,,
KCoHCF,87.0,2,Weibull,1890.0,2637.645167987508,0.0,,
KCoHCF,87.0,2,Wiener,2079.0,2448.645167987508,0.0,,
KCoHCF,87.0,2,Weibull,2079.0,2448.645167987508,0.0,,
KCoHCF,87.0,2,Wiener,2268.0,2259.645167987508,0.0,,
KCoHCF,87.0,2,Weibull,2268.0,2259.645167987508,0.0,,
KCoHCF,87.0,2,Wiener,2457.0,2070.645167987508,0.0,,
KCoHCF,87.0,2,Weibull,2457.0,2070.645167987508,0.0,,
KCoHCF,87.0,2,Wiener,2646.0,1881.645167987508,0.0,,
KCoHCF,87.0,2,Weibull,2646.0,1881.645167987508,0.0,,
KCoHCF,87.0,2,Wiener,2835.0,1692.645167987508,0.0,,
KCoHCF,87.0,2,Weibull,2835.0,1692.645167987508,0.0,,
KCoHCF,87.0,2,Wiener,3024.0,1503.645167987508,0.0,,
KCoHCF,87.0,2,Weibull,3024.0,1503.645167987508,0.0,,
KCoHCF,87.0,2,Wiener,3213.0,1314.645167987508,0.0,,
KCoHCF,87.0,2,Weibull,3213.0,1314.645167987508,0.0,,
KCoHCF,87.0,2,Wiener,3402.0,1125.645167987508,0.0,,
KCoHCF,87.0,2,Weibull,3402.0,1125.645167987508,0.0,,
KCoHCF,87.0,2,Wiener,3591.0,936.645167987508,0.0,,
KCoHCF,87.0,2,Weibull,3591.0,936.645167987508,0.0,,
KCoHCF,87.0,2,Wiener,3780.0,747.6451679875081,0.0,,
