trajectory,electrolyte,electrode,method,cycle,actual_retention,true_RUL,pred_RUL,RUL_lo90,RUL_hi90,pred_retention,retention_lo,retention_hi,RUL_lo_cal90,RUL_hi_cal90
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,SPI+TBU,84,17.2509,16,10.54166298,0,37,16.42025995,4.027793509,28.81272639,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,SPI+TBU,96,15.541366,4,0,0,20.87881332,15.52039965,3.238861416,27.80193789,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,SPI+TBU,100,15.001066,0,0,0,19,15.24264357,3.184692891,27.30059424,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Lin,12,59.119892,88,129.936413,76.07846722,353.4,65.2868045,12.22258376,118.3510252,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Lin,24,39.3366,76,55.5297047,34.24571648,99.05,67.57106857,41.4390529,93.70308423,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Lin,36,29.833364,64,24.30859101,13.86271571,38.89193021,45.38979968,19.38530936,71.39429,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Lin,48,24.681244,52,8.767050346,1.862715706,18.01627711,25.37920815,-0.597324898,51.3557412,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Lin,60,21.821362,40,0.832249373,0,8,11.93904114,-13.89305916,37.77114145,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Lin,72,19.836824,28,0,0,0.945660955,4.731350179,-20.91794069,30.38064104,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Lin,84,17.2509,16,0,0,0,1.364215316,-24.12019982,26.84863045,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Lin,96,15.541366,4,0,0,0,-0.606745926,-25.95752098,24.74402913,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Lin,100,15.001066,0,0,0,0,2.774969106,-22.33670809,27.8866463,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Log-Bayes,12,59.119892,88,97.18877775,81.00657126,118.4150492,65.69418244,61.28355521,70.2261342,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Log-Bayes,24,39.3366,76,49.21169816,43.60560097,55.76369118,46.58968852,44.4610427,48.76697304,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Log-Bayes,36,29.833364,64,30.68157547,27.8826628,33.78990733,31.97154658,30.39016819,33.5601128,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Log-Bayes,48,24.681244,52,19.49640421,17.51091754,21.54206644,23.1636982,22.12266124,24.24946947,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Log-Bayes,60,21.821362,40,11,9.202688532,12.85735865,17.88980537,17.11359916,18.65605753,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Log-Bayes,72,19.836824,28,3.599835758,1.451464626,5.811044282,14.61390559,13.86622789,15.36539314,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Log-Bayes,84,17.2509,16,-4,-6,-2,12.48045954,11.71857429,13.28378075,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Log-Bayes,96,15.541366,4,-12,-14,-10,10.73755426,9.903268738,11.5915168,,
Hu pH 7 | KFeHCF,Hu pH 7,KFeHCF,Log-Bayes,100,15.001066,0,-15,-17,-13,10.96175311,10.15849775,11.73825531,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+CBU (ours),12,56.489582,88,93,68,118,66.62463966,20.07704375,113.1722356,49.63228039,136.3677196
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+CBU (ours),24,52.54233,76,81,56,106,45.30953655,17.75306336,72.86600975,37.63228039,124.3677196
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+CBU (ours),36,52.053532,64,69,44,94,45.8724655,11.07412411,80.67080688,25.63228039,112.3677196
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+CBU (ours),48,51.53442,52,44.13488037,35.8622686,78.21696664,54.51516577,5.777013874,103.2533177,7.398347,80.87141374
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+CBU (ours),60,50.369622,40,33.32441039,21.61940979,59.37885899,50.22532345,38.40667295,62.04397396,0.57358629,66.07523449
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+CBU (ours),72,49.252244,28,22,11,44.34182659,48.92963158,37.14642109,60.71284207,0,50.91917973
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+CBU (ours),84,47.937052,16,10.54166298,1.964988652,30.03474519,47.65969987,35.89147552,59.42792423,0,34.8880896
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+CBU (ours),96,46.828484,4,4.219929085,0.190597839,15.50683799,46.46523757,34.70443222,58.22604293,0,17.50453725
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+CBU (ours),100,46.576892,0,9.509809745,0.635907811,27.61696664,46.67136575,34.72087815,58.62185334,0,32.91194963
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+TBU,12,56.489582,88,9.932091963,3.927822369,25.37601761,66.62463966,20.07704375,113.1722356,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+TBU,24,52.54233,76,2.298357141,0,12.60773937,45.30953655,31.19777135,59.42130175,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+TBU,36,52.053532,64,0.843566201,0,14.12361773,41.88158305,28.99503767,54.76812843,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+TBU,48,51.53442,52,0,0,16.62740666,46.27677353,33.54617604,59.00737103,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+TBU,60,50.369622,40,inf,,,50.75199576,38.10816471,63.3958268,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+TBU,72,49.252244,28,inf,,,53.09449831,40.57445483,65.61454179,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+TBU,84,47.937052,16,inf,,,53.57588016,41.18470229,65.96705804,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+TBU,96,46.828484,4,0,0,0,52.78841213,40.50758936,65.06923491,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,SPI+TBU,100,46.576892,0,0,0,0,50.59597755,38.53829066,62.65366444,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Lin,12,56.489582,88,58.463411,30.24751124,174,65.14900849,12.02952131,118.2684957,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Lin,24,52.54233,76,17.40512293,4.922128143,44.1,66.57279066,40.42988489,92.71569644,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Lin,36,52.053532,64,5.226140025,0,19.84258463,49.62417659,23.60728116,75.64107201,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Lin,48,51.53442,52,0,0,18.35433741,42.10123417,16.11536964,68.0870987,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Lin,60,50.369622,40,0,0,10.52485988,39.88240197,14.04498562,65.71981831,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Lin,72,49.252244,28,0,0,11.1,39.68200471,14.02996203,65.33404739,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Lin,84,47.937052,16,0,0,11,39.89513978,14.40929523,65.38098433,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Lin,96,46.828484,4,0,0,4.517865262,39.84045801,14.4889103,65.19200572,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Lin,100,46.576892,0,0,0,3.093841569,41.44781552,16.33579932,66.55983172,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Log-Bayes,12,56.489582,88,7.750834982,6,10.03010267,67.17925669,66.71124083,67.65427454,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Log-Bayes,24,52.54233,76,0.645852366,-1,3,42.09474789,39.05911134,45.17469695,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Log-Bayes,36,52.053532,64,-1,-4,3.118685861,38.95875086,36.38547604,41.55341788,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Log-Bayes,48,51.53442,52,-2,-7,4.36746148,41.28746355,38.57694421,43.96464899,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Log-Bayes,60,50.369622,40,-4,-10,4.520232935,42.76695625,40.24882801,45.20281114,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Log-Bayes,72,49.252244,28,-7,-14,2.435327325,43.50399745,41.34988406,45.62498564,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Log-Bayes,84,47.937052,16,-12,-19,-2,43.78275748,41.87314671,45.66871718,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Log-Bayes,96,46.828484,4,-19,-26,-10,43.6233643,41.98878761,45.1849349,,
Hu pH 7 | KMnHCF,Hu pH 7,KMnHCF,Log-Bayes,100,46.576892,0,-21,-28,-12,44.0092898,42.62622485,45.41894677,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+CBU (ours),12,97.089022,88,88,70.73124384,114.1926014,66.00431661,19.96225449,112.0463787,50.30360062,125.6963994
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+CBU (ours),24,92.202456,76,79,62.71142104,99.06000742,91.33348442,77.75269693,104.9142719,47.47289395,110.5271061
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+CBU (ours),36,88.116802,64,64,51.46433468,87,88.35055901,76.04679669,100.6543213,33.17798461,94.82201539
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+CBU (ours),48,84.384694,52,52.43985817,42,71.3,83.33022908,71.24657312,95.41388505,27.02637448,77.85334186
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+CBU (ours),60,79.94906,40,42,32,58,78.87652752,66.86113431,90.89192072,19.4487858,64.5512142
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+CBU (ours),72,74.9637,28,30,22.48749668,42.41270671,74.69123144,62.67699777,86.70546512,12.71778157,47.28221843
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+CBU (ours),84,69.478382,16,18,10.54166298,27.4198094,70.1153675,58.07482602,82.15590897,3.36066557,32.63933443
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+CBU (ours),96,64.988508,4,5.311975576,1,12.56712345,65.22724825,53.17665438,77.27784211,0,15.3447709
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+CBU (ours),100,63.050316,0,3,0,8,63.617604,51.69257543,75.54263257,0,9.938835137
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+TBU,12,97.089022,88,101,54.32554223,335.0831326,66.00431661,19.96225449,112.0463787,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+TBU,24,92.202456,76,95.39879893,54.26818462,324.35,92.16974559,78.05418105,106.2853101,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+TBU,36,88.116802,64,73,42,185.35,89.42416582,76.53226263,102.316069,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+TBU,48,84.384694,52,64,36.89826899,169.0457998,84.30452914,71.56928866,97.03976962,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+TBU,60,79.94906,40,50.73034069,30,102,80.05262255,67.40597216,92.69927295,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+TBU,72,74.9637,28,37,21.68748446,62.77337456,76.12803327,63.606654,88.64941253,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+TBU,84,69.478382,16,19.97402685,11,36,71.38033672,58.98859576,83.77207767,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+TBU,96,64.988508,4,7,0,16.01936328,66.12174487,53.84069836,78.40279137,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,SPI+TBU,100,63.050316,0,3,0,11.4198094,64.07801035,52.02025705,76.13576365,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Lin,12,97.089022,88,90,47.2747588,385.4,64.49849521,11.8676727,117.1293177,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Lin,24,92.202456,76,83.31627601,37.16220459,330.35,91.35146434,65.20386963,117.499059,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Lin,36,88.116802,64,69.39373747,31.48234967,241.75,88.19275069,62.16859405,114.2169073,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Lin,48,84.384694,52,58.7060256,28.14857207,181.4,83.65183543,57.65995749,109.6437134,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Lin,60,79.94906,40,47,23.76402352,114,79.57872906,53.73768474,105.4197734,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Lin,72,74.9637,28,36.56712345,16,76,75.72332311,50.06931738,101.3773288,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Lin,84,69.478382,16,22,6.514837989,53.05,71.24184131,45.75493777,96.72874484,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Lin,96,64.988508,4,7,0,27,66.31838547,40.9662459,91.67052504,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Lin,100,63.050316,0,3,0,19.01993995,64.37125801,39.25897821,89.48353782,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Log-Bayes,12,97.089022,88,inf,,,98.53461663,97.98872141,99.09532985,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Log-Bayes,24,92.202456,76,inf,,,96.23358479,95.80403275,96.65510709,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Log-Bayes,36,88.116802,64,inf,,,93.45263343,92.67608949,94.22243132,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Log-Bayes,48,84.384694,52,1767.044983,1377.490899,1934.906922,89.18285989,88.17318141,90.25477568,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Log-Bayes,60,79.94906,40,1163.72756,817.854848,1681.150768,85.86920742,84.83036331,86.9337839,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Log-Bayes,72,74.9637,28,538.6153431,402.2130559,748.0889368,82.75165309,81.71025172,83.78790696,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Log-Bayes,84,69.478382,16,276.2713039,209.7645455,372.0748974,79.31662977,78.1276253,80.44918679,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Log-Bayes,96,64.988508,4,150.739644,114.2509523,197.6961199,75.66727232,74.34377544,76.96512522,,
Hu pH 7 | KNiHCF,Hu pH 7,KNiHCF,Log-Bayes,100,63.050316,0,121.0449708,91.45992494,160.4590216,72.82571692,71.44446787,74.18030186,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+CBU (ours),12,85.157618,88,98,73.30469911,115.9491794,66.37285045,19.8757133,112.8699876,61.01212268,134.9878773
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+CBU (ours),24,59.1475,76,64,56,89.80893661,83.66425603,70.18201947,97.14649259,34.67567034,93.32432966
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+CBU (ours),36,55.788772,64,52.11189293,44.91681064,74.60455057,62.57097927,50.39079484,74.75116369,26.36210131,77.86168455
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+CBU (ours),48,56.594054,52,42.54193472,32.91681064,65.61787322,55.16107601,43.24578229,67.07636972,14.17852447,70.90534498
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+CBU (ours),60,52.96377,40,31.32810865,22,52,52.40755709,40.62331673,64.19179745,5.307476882,57.34874041
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+CBU (ours),72,50.240604,28,19.32810865,11.78762117,32.78655092,50.53191364,38.78131152,62.28251576,1.114594696,37.5416226
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+CBU (ours),84,49.485958,16,8,1.964988652,18,48.90308387,37.167685,60.63848273,0,21.90803752
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+CBU (ours),96,50.790982,4,4,0,12.71863024,47.70818316,35.97659397,59.43977235,0,15.0315598
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+CBU (ours),100,48.101418,0,9.509809745,1,25.97558272,48.09128359,36.15319419,60.029373,0,31.17249112
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+TBU,12,85.157618,88,129.936413,64.23377591,400.6812523,66.37285045,19.8757133,112.8699876,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+TBU,24,59.1475,76,28,18.30938905,54.53967149,84.94982744,70.83412715,99.06552774,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+TBU,36,55.788772,64,9.732926623,3.135028536,20.76705035,57.44779673,44.55863005,70.33696342,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+TBU,48,56.594054,52,7.793928539,0.460606421,22.03881503,46.29687296,33.56654145,59.02720447,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+TBU,60,52.96377,40,9.856845325,0,33.72782602,46.3637976,33.72188578,59.00570943,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+TBU,72,50.240604,28,4,0,27.89381204,47.94477667,35.42676025,60.46279308,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+TBU,84,49.485958,16,0,0,20.33514866,47.65941484,35.2698113,60.04901837,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+TBU,96,50.790982,4,0,0,14.21297141,47.372869,35.09316933,59.65256867,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,SPI+TBU,100,48.101418,0,0,0,14.34745189,48.19741957,36.14020118,60.25463796,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Lin,12,85.157618,88,114.8477627,59,378.2359725,64.90157767,11.82278708,117.9803683,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Lin,24,59.1475,76,41.75459631,22.12352353,83.65092442,87.3424159,61.19479437,113.4900374,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Lin,36,55.788772,64,13,4.51942626,27.02597699,66.15170311,40.12827913,92.17512708,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Lin,48,56.594054,52,4.291463798,0,14.97274852,48.6564529,22.66525265,74.64765316,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Lin,60,52.96377,40,0,0,8.659333403,41.56013433,15.71949468,67.40077398,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Lin,72,50.240604,28,0,0,2,38.7824979,13.12869804,64.43629776,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Lin,84,49.485958,16,0,0,0,36.66031831,11.17351442,62.14712219,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Lin,96,50.790982,4,0,0,0,35.54046413,10.18837156,60.8925567,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Lin,100,48.101418,0,0,0,0,38.81658027,13.70431905,63.92884149,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Log-Bayes,12,85.157618,88,1352.650012,651.19077,1894.695914,100.0315764,98.93642435,101.1139394,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Log-Bayes,24,59.1475,76,45.42490253,25.44134612,92.34836821,88.16420142,82.84964252,93.1807445,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Log-Bayes,36,55.788772,64,16.53107574,8.968509487,27.37109735,59.78416456,53.70947312,65.83343663,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Log-Bayes,48,56.594054,52,11.45263112,4.759814582,20,49.87121645,46.01169269,53.70258672,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Log-Bayes,60,52.96377,40,6.973030375,0.564058394,14.75644663,47.89447032,44.97792639,50.59674577,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Log-Bayes,72,50.240604,28,0,-6,5.98379233,46.82887531,44.51082946,49.17381794,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Log-Bayes,84,49.485958,16,-8,-13,-2,45.29614333,43.3220807,47.2534129,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Log-Bayes,96,50.790982,4,-15,-20,-9,44.09851066,42.3712114,45.81954565,,
Hu pH 7 | NaCoHCF,Hu pH 7,NaCoHCF,Log-Bayes,100,48.101418,0,-17,-22,-11,44.6747324,43.20239012,46.10651259,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+CBU (ours),12,92.246562,88,99,75.61688435,117,66.12834151,19.88192623,112.3747568,63.10617288,134.8938271
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+CBU (ours),24,82.76116,76,82,66.81677389,101,84.16940653,70.6122443,97.72656877,52.35102869,111.6489713
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+CBU (ours),36,74.072994,64,66,52.98983134,82,77.49429262,65.16980227,89.81878297,40.83790279,91.16209721
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+CBU (ours),48,67.546102,52,51.57524816,40.22378586,69.08800512,69.95549676,57.86281793,82.0481756,26.5397408,76.61075551
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+CBU (ours),60,61.576614,40,37.86829236,28.98983134,53.0181561,63.13013261,51.06352477,75.19674045,17.02721934,58.70936539
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+CBU (ours),72,54.436002,28,23.36256646,16,35.0316276,56.8426283,44.77735522,68.90790138,6.855400673,39.86973225
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+CBU (ours),84,49.571528,16,9.727826019,4,18,50.31234983,38.17843199,62.44626766,0,21.87078751
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+CBU (ours),96,46.060446,4,1.868292364,0,6.095832781,43.92685089,31.72609927,56.1276025,0,7.1555397
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+CBU (ours),100,45.01873,0,1.311975576,0,7,44.0859609,32.05500653,56.11691527,0,7.383456322
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+TBU,12,92.246562,88,158,81.98226082,693.2934308,66.12834151,19.88192623,112.3747568,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+TBU,24,82.76116,76,125.7466942,65.76252837,374,87.23561652,73.12613567,101.3450974,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+TBU,36,74.072994,64,80.67091329,47.42021294,230.4,80.02031439,67.14275113,92.89787765,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+TBU,48,67.546102,52,50.71808091,32.88198309,93.04682065,71.48901847,58.76949136,84.20854558,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+TBU,60,61.576614,40,35.18128323,23,60,63.0595805,50.42431522,75.69484579,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+TBU,72,54.436002,28,20.92099476,11.76402352,31.12374553,56.07469026,43.5597237,68.58965681,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+TBU,84,49.571528,16,8,2.711421037,16.43985817,49.22732565,36.83887839,61.61577291,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+TBU,96,46.060446,4,0,0,4,42.96985951,30.69050039,55.24921863,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,SPI+TBU,100,45.01873,0,0,0,1,42.09428138,30.03712819,54.15143457,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Lin,12,92.246562,88,134.9307173,69.61940979,568.9099887,64.63060425,11.79995849,117.46125,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Lin,24,82.76116,76,95,50,295.274588,88.77199953,62.63179911,114.9122,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Lin,36,74.072994,64,62.71808091,37.94714005,138.1855816,81.34708602,55.33688294,107.3572891,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Lin,48,67.546102,52,43.66405432,24.29914754,85.71789802,71.88142713,45.90217195,97.8606823,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Lin,60,61.576614,40,28.98983134,15.48396144,54.01737259,62.53473428,36.70181797,88.36765059,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Lin,72,54.436002,28,16.22378586,6.992254711,31,54.8130653,29.16371637,80.46241422,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Lin,84,49.571528,16,4.989831337,0,18,47.63475103,22.15050024,73.11900183,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Lin,96,46.060446,4,0,0,6,41.09132918,15.74075479,66.44190357,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Lin,100,45.01873,0,0,0,0.439858171,40.29479026,15.18322716,65.40635336,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Log-Bayes,12,92.246562,88,inf,,,95.10300031,94.73465968,95.46371628,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Log-Bayes,24,82.76116,76,inf,,,90.44552039,89.60149259,91.31140018,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Log-Bayes,36,74.072994,64,1118.582138,738.4611201,1717.870577,83.0221266,81.52540085,84.51083848,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Log-Bayes,48,67.546102,52,441.1273703,327.7340315,628.0073237,75.95780384,74.25354927,77.67014401,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Log-Bayes,60,61.576614,40,249.980203,195.2770581,321.7706716,69.73376499,68.02302083,71.40605044,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Log-Bayes,72,54.436002,28,147.6723283,118.6059706,185.7027554,64.57015996,62.84265901,66.23512954,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Log-Bayes,84,49.571528,16,88,69.79948164,111.3166566,59.42269738,57.69622187,61.08370827,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Log-Bayes,96,46.060446,4,50.60232808,37.82945563,65.90082387,54.5749354,52.8006091,56.24980304,,
Hu pH 7 | NaFeHCF,Hu pH 7,NaFeHCF,Log-Bayes,100,45.01873,0,41,29.66750479,54.90915945,51.75679724,50.18358208,53.38868239,,
Hu pH 7 | NaMnHCF,Hu pH 7,NaMnHCF,SPI+CBU (ours),12,91.761044,88,87.14666454,68.91681064,112.6732914,66.10277889,19.89419718,112.3113606,49.1942888,125.0990403
Hu pH 7 | NaMnHCF,Hu pH 7,NaMnHCF,SPI+CBU (ours),24,85.76167,76,73,58.96640548,99.03000371,89.38794982,76.53944696,102.2364527,38.25066211,107.7493379
