material,replicate,cycle,pred_retention,ci_lo,ci_hi
Urea,1,321.1351579336281,84.80950769284439,84.45851654458082,85.16049884110797
Urea,1,322.17793096983985,84.80017361381464,84.44911150908774,85.15123571854153
Urea,1,323.22409004329546,84.79083944115163,84.43970577855544,85.14197310374783
Urea,1,324.2736461489552,84.78150517515657,84.43029935363651,85.13271099667662
Urea,1,325.3266103174817,84.77217081612966,84.4208922349855,85.12344939727382
Urea,1,326.3829936153558,84.76283636437017,84.41148442325886,85.11418830548149
Urea,1,327.44280714499286,84.75350182017641,84.40207591911489,85.10492772123793
Urea,1,328.5060620448593,84.74416718384575,84.39266672321384,85.09566764447766
Urea,1,329.57276948958975,84.73483245567456,84.38325683621777,85.08640807513136
Urea,1,330.6429406901047,84.72549763595833,84.37384625879068,85.07714901312599
Urea,1,331.71658689372805,84.71616272499156,84.3644349915984,85.06789045838472
Urea,1,332.79371938430535,84.70682772306782,84.35502303530865,85.05863241082699
Urea,1,333.87434948232254,84.69749263047973,84.34561039059095,85.04937487036851
Urea,1,334.95848854502486,84.68815744751899,84.33619705811674,85.04011783692124
Urea,1,336.0461479665361,84.67882217447637,84.32678303855924,85.03086131039349
Urea,1,337.1373391779785,84.66948681164169,84.31736833259355,85.02160529068983
Urea,1,338.23207364759287,84.66015135930385,84.30795294089654,85.01234977771117
Urea,1,339.33036288085896,84.65081581775087,84.29853686414698,85.00309477135475
Urea,1,340.43221842061666,84.64148018726976,84.2891201030254,84.99384027151413
Urea,1,341.537651847187,84.6321444681467,84.27970265821413,84.98458627807928
Urea,1,342.6466747784942,84.6228086606669,84.27028453039735,84.97533279093646
Urea,1,343.75929887018737,84.6134727651147,84.26086572026095,84.96607980996843
Urea,1,344.8755358157634,84.60413678177343,84.25144622849267,84.9568273350542
Urea,1,345.9953973466896,84.59480071092568,84.24202605578202,84.94757536606934
Urea,1,347.11889523252705,84.58546455285298,84.23260520282024,84.93832390288573
Urea,1,348.24604128105443,84.57612830783607,84.2231836703004,84.92907294537174
Urea,1,349.37684733839194,84.5667919761547,84.21376145891723,84.91982249339218
Urea,1,350.51132528912586,84.55745555808781,84.20433856936731,84.91057254680831
Urea,1,351.64948705643354,84.54811905391338,84.19491500234886,84.9013231054779
Urea,1,352.79134460220854,84.53878246390855,84.18549075856193,84.89207416925517
Urea,1,353.9369099271865,84.52944578834953,84.17606583870821,84.88282573799086
Urea,1,355.08619507107124,84.52010902751168,84.16664024349116,84.8735778115322
Urea,1,356.23921211266116,84.51077218166947,84.15721397361591,84.86433038972302
Urea,1,357.3959731699765,84.50143525109648,84.14778702978933,84.85508347240363
Urea,1,358.5564904003862,84.49209823606542,84.13835941271992,84.84583705941091
Urea,1,359.72077600073624,84.48276113684814,84.12893112311795,84.83659115057833
Urea,1,360.8888422074774,84.4734239537156,84.11950216169531,84.82734574573588
Urea,1,362.06070129679404,84.4640866869379,84.11007252916555,84.81810084471026
Urea,1,363.2363655847331,84.45474933678429,84.1006422262439,84.80885644732467
Urea,1,364.4158474273335,84.44541190352314,84.09121125364726,84.79961255339902
Urea,1,365.5991592207561,84.43607438742197,84.08177961209415,84.79036916274978
Urea,1,366.7863134014139,84.42673678874743,84.07234730230472,84.78112627519015
Urea,1,367.97732244610273,84.41739910776533,84.06291432500073,84.77188389052994
Urea,1,369.1721988721324,84.40806134474063,84.05348068090564,84.76264200857563
Urea,1,370.37095523745836,84.39872349993745,84.04404637074443,84.75340062913047
Urea,1,371.5736041408134,84.38938557361902,84.0346113952437,84.74415975199435
Urea,1,372.78015822184045,84.38004756604778,84.02517575513168,84.73491937696387
Urea,1,373.99063016122506,84.3707094774853,84.01573945113816,84.72567950383245
Urea,1,375.20503268082894,84.36137130819235,84.00630248399452,84.71644013239018
Urea,1,376.42337854382345,84.35203305842879,83.99686485443367,84.70720126242391
Urea,1,377.64568055482397,84.34269472845372,83.98742656319011,84.69796289371733
Urea,1,378.8719515600243,84.33335631852539,83.9779876109999,84.68872502605088
Urea,1,380.1022044473316,84.3240178289012,83.96854799860061,84.6794876592018
Urea,1,381.3364521465021,84.31467925983776,83.95910772673136,84.67025079294416
Urea,1,382.5747076292769,84.30534061159082,83.94966679613277,84.66101442704887
Urea,1,383.81698390951794,84.29600188441535,83.94022520754703,84.65177856128366
Urea,1,385.0632940433455,84.28666307856548,83.93078296171778,84.64254319541318
Urea,1,386.31365112927466,84.27732419429454,83.92134005939018,84.6333083291989
Urea,1,387.5680683083535,84.26798523185502,83.91189650131086,84.62407396239918
Urea,1,388.82655876430096,84.25864619149863,83.90245228822795,84.6148400947693
Urea,1,390.08913572364537,84.24930707347626,83.89300742089105,84.60560672606147
Urea,1,391.3558124558637,84.23996787803802,83.8835619000512,84.59637385602483
Urea,1,392.62660227352075,84.23062860543318,83.87411572646091,84.58714148440545
Urea,1,393.9015185324091,84.22128925591025,83.86466890087414,84.57790961094636
Urea,1,395.18057463168986,84.2119498297169,83.85522142404623,84.56867823538757
Urea,1,396.4637840140328,84.20261032710005,83.845773296734,84.5594473574661
Urea,1,397.7511601657582,84.1932707483058,83.83632451969567,84.55021697691595
Urea,1,399.04271661697845,84.18393109357949,83.82687509369086,84.54098709346812
Urea,1,400.33846694174014,84.17459136316563,83.81742501948057,84.5317577068507
Urea,1,401.63842475816676,84.165251557308,83.80797429782722,84.52252881678878
Urea,1,402.94260372860185,84.15591167624954,83.79852292949457,84.51330042300452
Urea,1,404.2510175597527,84.14657172023247,83.78907091524779,84.50407252521715
Urea,1,405.56368000283413,84.13723168949821,83.77961825585338,84.49484512314304
Urea,1,406.88060485371324,84.12789158428737,83.77016495207917,84.48561821649557
Urea,1,408.20180595305436,84.11855140483983,83.76071100469437,84.4763918049853
Urea,1,409.5272971864645,84.10921115139473,83.75125641446951,84.46716588831995
Urea,1,410.8570924846393,84.09987082419036,83.7418011821764,84.45794046620432
Urea,1,412.1912058235092,84.09053042346432,83.73234530858821,84.44871553834042
Urea,1,413.5296512243869,84.08118994945342,83.72288879447942,84.43949110442742
Urea,1,414.872442754114,84.0718494023937,83.71343164062573,84.43026716416166
Urea,1,416.21959452520946,84.06250878252045,83.70397384780418,84.42104371723673
Urea,1,417.5711206960176,84.05316809006823,83.69451541679305,84.4118207633434
Urea,1,418.9270354708569,84.04382732527083,83.68505634837194,84.40259830216971
Urea,1,420.28735310016936,84.03448648836127,83.67559664332164,84.3933763334009
Urea,1,421.65208788067025,84.02514557957187,83.6661363024242,84.38415485671953
Urea,1,423.0212541554985,84.01580459913414,83.6566753264629,84.37493387180538
Urea,1,424.3948663143672,84.00646354727893,83.64721371622227,84.36571337833558
Urea,1,425.772938793715,83.99712242423627,83.637751472488,84.35649337598453
Urea,1,427.15548607685776,83.9877812302355,83.62828859604704,84.34727386442395
Urea,1,428.5425226941407,83.97843996550522,83.61882508768753,84.33805484332291
Urea,1,429.9340632230914,83.9690986302733,83.60936094819874,84.32883631234785
Urea,1,431.33012228857274,83.95975722476683,83.59989617837114,84.31961827116253
Urea,1,432.7307145629366,83.95041574921224,83.59043077899639,84.31040071942809
Urea,1,434.1358547661783,83.9410742038352,83.5809647508673,84.3011836568031
Urea,1,435.5455576660909,83.93173258886067,83.57149809477778,84.29196708294356
Urea,1,436.9598380784209,83.92239090451287,83.56203081152292,84.28275099750282
Urea,1,438.3787108670236,83.9130491510153,83.55256290189891,84.27353540013169
Urea,1,439.8021909440194,83.90370732859077,83.54309436670306,84.26432029047848
Urea,1,441.2302932699506,83.89436543746136,83.53362520673379,84.25510566818893
Urea,1,442.66303285393855,83.88502347784843,83.52415542279063,84.24589153290624
Urea,1,444.1004247538414,83.87568144997265,83.51468501567413,84.23667788427116
Urea,1,445.54248407641245,83.86633935405393,83.50521398618599,84.22746472192188
Urea,1,446.9892259774588,83.85699719031157,83.49574233512895,84.2182520454942
Urea,1,448.4406656620006,83.84765495896407,83.48627006330676,84.20903985462138
Urea,1,449.8968183844311,83.83831266022929,83.47679717152428,84.1998281489343
Urea,1,451.3576994486767,83.82897029432435,83.46732366058737,84.19061692806133
Urea,1,452.823324208358,83.81962786146572,83.45784953130291,84.18140619162853
Urea,1,454.29370806695084,83.81028536186912,83.44837478447879,84.17219593925945
Urea,1,455.7688664779486,83.80094279574965,83.43889942092396,84.16298617057534
Urea,1,457.2488149450244,83.79160016332163,83.42942344144828,84.15377688519499
Urea,1,458.73356902219405,83.78225746479878,83.41994684686263,84.14456808273492
Urea,1,460.2231443139795,83.77291470039407,83.41046963797889,84.13535976280924
Urea,1,461.7175564755729,83.76357187031981,83.40099181560986,84.12615192502976
Urea,1,463.2168212130011,83.75422897478764,83.39151338056932,84.11694456900595
Urea,1,464.7209542832907,83.7448860140085,83.38203433367197,84.10773769434503
Urea,1,466.22997149463384,83.73554298819269,83.37255467573348,84.0985313006519
Urea,1,467.74388870655395,83.72619989754978,83.36307440757041,84.08932538752914
Urea,1,469.2627218300728,83.71685674228871,83.35359353000024,84.08011995457719
Urea,1,470.7864868278775,83.70751352261773,83.34411204384135,84.07091500139411
Urea,1,472.31519971448853,83.69817023874444,83.33462994991304,84.06171052757584
Urea,1,473.8488765564276,83.68882689087575,83.32514724903544,84.05250653271605
Urea,1,475.387533472387,83.67948347921792,83.31566394202959,84.04330301640626
Urea,1,476.93118663339874,83.67014000397654,83.30618002971737,84.03409997823572
Urea,1,478.47985226300443,83.66079646535655,83.29669551292154,84.02489741779156
Urea,1,480.033546637426,83.65145286356224,83.28721039246568,84.0156953346588
Urea,1,481.5922860857367,83.64210919879723,83.27772466917422,84.00649372842024
Urea,1,483.1560869900326,83.63276547126446,83.26823834387237,83.99729259865656
Urea,1,484.7249657856048,83.62342168116628,83.25875141738618,83.98809194494638
Urea,1,486.2989389611124,83.61407782870434,83.24926389054251,83.97889176686617
Urea,1,487.8780230587554,83.60473391407966,83.23977576416898,83.96969206399034
Urea,1,489.4622346744488,83.59538993749263,83.23028703909402,83.96049283589123
Urea,1,491.051590457997,83.58604589914297,83.22079771614683,83.95129408213911
Urea,1,492.64610711326884,83.57670179922977,83.21130779615733,83.9420958023022
Urea,1,494.2458013983729,83.56735763795149,83.20181727995624,83.93289799594673
Urea,1,495.85069012583403,83.55801341550594,83.19232616837499,83.92370066263689
Urea,1,497.46079016276957,83.5486691320903,83.18283446224574,83.91450380193486
Urea,1,499.076118431067,83.53932478790111,83.17334216240138,83.90530741340083
Urea,1,500.69669190756167,83.52998038313429,83.16384926967551,83.89611149659306
Urea,1,502.3225276242152,83.52063591798512,83.15435578490239,83.88691605106784
Urea,1,503.9536426682944,83.51129139264827,83.14486170891706,83.87772107637949
Urea,1,505.590054182551,83.50194680731778,83.13536704255515,83.86852657208041
Urea,1,507.23177936540185,83.49260216218704,83.12587178665297,83.85933253772112
Urea,1,508.87883547110954,83.48325745744884,83.11637594204753,83.85013897285016
Urea,1,510.53123980996367,83.47391269329538,83.10687950957646,83.84094587701429
Urea,1,512.189009748463,83.4645678699182,83.09738249007805,83.83175324975835
Urea,1,513.8521627094979,83.45522298750822,83.08788488439119,83.82256109062526
Urea,1,515.5207161725333,83.44587804625579,83.0783866933554,83.81336939915617
Urea,1,517.1946876737927,83.43653304635059,83.0688879178108,83.80417817489038
Urea,1,518.874094806442,83.42718798798177,83.05938855859813,83.7949874173654
Urea,1,520.558955220775,83.4178428713378,83.0498886165587,83.78579712611689
Urea,1,522.2492866243986,83.40849769660657,83.04038809253441,83.77660730067873
Urea,1,523.9451067824185,83.3991524639754,83.03088698736772,83.76741794058307
Urea,1,525.6464335176269,83.38980717363094,83.02138530190165,83.75822904536024
Urea,1,527.3532847106886,83.38046182575928,83.01188303697973,83.74904061453884
Urea,1,529.06567830033,83.37111642054595,83.00238019344611,83.73985264764578
Urea,1,530.783632283527,83.36177095817578,82.99287677214541,83.73066514420616
Urea,1,532.5071647156946,83.35242543883314,82.98337277392278,83.7214781037435
Urea,1,534.2362937108757,83.34307986270169,82.97386819962387,83.7122915257795
Urea,1,535.9710374419329,83.33373422996456,82.96436305009483,83.7031054098343
Urea,1,537.7114141407384,83.32438854080428,82.9548573261823,83.69391975542625
Urea,1,539.4574420983661,83.3150427954028,82.94535102873346,83.68473456207215
Urea,1,541.2091396652834,83.30569699394147,82.93584415859581,83.67554982928712
Urea,1,542.9665252515448,83.29635113660106,82.92633671661747,83.66636555658465
Urea,1,544.7296173269848,83.28700522356179,82.91682870364691,83.65718174347667
Urea,1,546.4984344214118,83.27765925500326,82.90732012053307,83.64799838947344
Urea,1,548.2729951248039,83.2683132311045,82.89781096812531,83.63881549408369
Urea,1,550.0533180875029,83.258967152044,82.88830124727343,83.62963305681455
Urea,1,551.8394220204116,83.24962101799962,82.8787909588276,83.62045107717164
Urea,1,553.6313256951893,83.2402748291487,82.86928010363845,83.61126955465896
Urea,1,555.42904794445,83.23092858566798,82.8597686825569,83.60208848877906
Urea,1,557.2326076619598,83.22158228773365,82.85025669643437,83.59290787903294
Urea,1,559.042023802836,83.21223593552132,82.84074414612259,83.58372772492005
Urea,1,560.8573153837451,83.20288952920603,82.83123103247361,83.57454802593845
Urea,1,562.6785014831046,83.19354306896228,82.8217173563399,83.56536878158467
Urea,1,564.5056012412815,83.18419655496402,82.81220311857429,83.55618999135375
Urea,1,566.338633860795,83.17484998738456,82.8026883200298,83.54701165473932
Urea,1,568.1776186065172,83.16550336639676,82.79317296155996,83.53783377123357
Urea,1,570.0225748058766,83.15615669217287,82.78365704401848,83.52865634032726
Urea,1,571.8735218490604,83.14680996488458,82.77414056825943,83.51947936150974
Urea,1,573.7304791892185,83.13746318470305,82.76462353513713,83.51030283426897
Urea,1,575.5934663426682,83.12811635179887,82.75510594550623,83.5011267580915
Urea,1,577.4625028890991,83.1187694663421,82.74558780022164,83.49195113246256
Urea,1,579.3376084717789,83.10942252850225,82.73606910013854,83.48277595686596
Urea,1,581.2188027977601,83.10007553844827,82.72654984611232,83.47360123078421
Urea,1,583.1061056380865,83.09072849634858,82.71703003899867,83.46442695369848
Urea,1,584.9995368280017,83.08138140237105,82.7075096796535,83.4552531250886
Urea,1,586.8991162671571,83.07203425668303,82.69798876893293,83.44607974443312
Urea,1,588.8048639198212,83.06268705945132,82.68846730769333,83.43690681120931
Urea,1,590.7167998150894,83.05333981084217,82.67894529679126,83.4277343248931
Urea,1,592.6349440470948,83.04399251102132,82.66942273708345,83.41856228495918
Urea,1,594.5593167752186,83.03464516015394,82.65989962942686,83.40939069088103
Urea,1,596.4899382243027,83.02529775840473,82.65037597467862,83.40021954213084
Urea,1,598.4268286848624,83.01595030593782,82.64085177369606,83.39104883817959
Urea,1,600.3700085132986,83.00660280291679,82.63132702733658,83.381878578497
Urea,1,602.3194981321129,82.99725524950473,82.62180173645783,83.37270876255164
Urea,1,604.2753180301218,82.98790764586423,82.61227590191756,83.3635393898109
Urea,1,606.2374887626715,82.97855999215727,82.60274952457364,83.3543704597409
Urea,1,608.2060309518552,82.9692122885454,82.59322260528411,83.3452019718067
Urea,1,610.1809652867281,82.95986453518961,82.58369514490708,83.33603392547214
Urea,1,612.1623125235268,82.95051673225036,82.5741671443008,83.32686632019993
Urea,1,614.1500934858857,82.94116887988763,82.5646386043236,83.31769915545165
Urea,1,616.144329065057,82.93182097826084,82.5551095258339,83.30853243068779
Urea,1,618.1450402201298,82.92247302752897,82.5455799096902,83.29936614536773
Urea,1,620.1522479782502,82.91312502785038,82.53604975675108,83.29020029894969
Urea,1,622.1659734348428,82.90377697938304,82.52651906787518,83.2810348908909
Urea,1,624.1862377538322,82.89442888228432,82.51698784392117,83.27186992064746
Urea,1,626.2130621678651,82.88508073671112,82.50745608574778,83.26270538767446
Urea,1,628.2464679785338,82.87573254281985,82.49792379421379,83.2535412914259
Urea,1,630.2864765566003,82.86638430076638,82.48839097017799,83.24437763135478
Urea,1,632.3331093422202,82.85703601070614,82.47885761449919,83.23521440691309
Urea,1,634.3863878451684,82.84768767279397,82.46932372803619,83.22605161755175
Urea,1,636.4463336450658,82.83833928718428,82.45978931164782,83.21688926272074
Urea,1,638.5129683916048,82.82899085403098,82.45025436619288,83.20772734186907
Urea,1,640.586313804778,82.81964237348745,82.44071889253019,83.19856585444472
Urea,1,642.6663916751056,82.81029384570662,82.43118289151849,83.18940479989476
Urea,1,644.7532238638654,82.80094527084088,82.4216463640165,83.18024417766527
Urea,1,646.8468323033213,82.79159664904218,82.41210931088293,83.17108398720143
Urea,1,648.9472389969551,82.78224798046193,82.4025717329764,83.16192422794747
Urea,1,651.0544660196966,82.77289926525108,82.39303363115546,83.1527648993467
Urea,1,653.1685355181567,82.76355050356013,82.38349500627866,83.14360600084159
Urea,1,655.289469710859,82.75420169553902,82.37395585920441,83.13444753187363
Urea,1,657.4172908884742,82.74485284133726,82.36441619079105,83.12528949188348
Urea,1,659.5520214140544,82.73550394110387,82.35487600189681,83.11613188031093
Urea,1,661.6936837232672,82.72615499498738,82.34533529337985,83.10697469659492
Urea,1,663.8423003246326,82.71680600313584,82.33579406609816,83.09781794017353
Urea,1,665.9978937997588,82.70745696569686,82.32625232090972,83.08866161048401
Urea,1,668.1604868035798,82.69810788281754,82.31671005867227,83.0795057069628
Urea,1,670.3301020645938,82.68875875464448,82.30716728024346,83.0703502290455
Urea,1,672.5067623851014,82.6794095813239,82.29762398648082,83.06119517616698
Urea,1,674.6904906414458,82.67006036300143,82.28808017824164,83.05204054776121
Urea,1,676.881309784253,82.66071109982235,82.2785358563832,83.0428863432615
Urea,1,679.079242838673,82.65136179193138,82.26899102176245,83.03373256210031
Urea,1,681.2843129046222,82.64201243947281,82.25944567523622,83.0245792037094
Urea,1,683.4965431570254,82.6326630425905,82.24989981766124,83.01542626751974
Urea,1,685.7159568460597,82.62331360142777,82.24035344989393,83.0062737529616
Urea,1,687.9425772973996,82.61396411612755,82.23080657279057,82.99712165946453
Urea,1,690.1764279124607,82.60461458683228,82.22125918720721,82.98796998645736
Urea,1,692.4175321686469,82.59526501368394,82.21171129399967,82.97881873336821
Urea,1,694.6659136195966,82.58591539682405,82.20216289402359,82.96966789962451
Urea,1,696.9215958954303,82.57656573639369,82.19261398813434,82.96051748465304
Urea,1,699.184602702999,82.56721603253348,82.18306457718707,82.95136748787989
Urea,1,701.4549578261333,82.55786628538358,82.17351466203667,82.9422179087305
Urea,1,703.7326851258933,82.5485164950837,82.16396424353775,82.93306874662966
Urea,1,706.0178085408197,82.53916666177312,82.15441332254473,82.92392000100152
Urea,1,708.3103520871849,82.52981678559064,82.14486189991166,82.91477167126962
Urea,1,710.6103398592459,82.52046686667464,82.1353099764924,82.90562375685688
Urea,1,712.917796029497,82.51111690516304,82.12575755314046,82.89647625718561
Urea,1,715.2327448489244,82.50176690119332,82.1162046307091,82.88732917167754
Urea,1,717.5552106472609,82.4924168549025,82.10665121005124,82.87818249975376
Urea,1,719.8852178332411,82.48306676642721,82.09709729201953,82.8690362408349
Urea,1,722.2227908948587,82.4737166359036,82.08754287746626,82.85989039434094
Urea,1,724.5679543996234,82.46436646346737,82.07798796724343,82.85074495969131
Urea,1,726.9207329948192,82.4550162492538,82.06843256220269,82.84159993630492
Urea,1,729.2811514077636,82.44566599339777,82.05887666319536,82.83245532360017
Urea,1,731.6492344460669,82.43631569603366,82.04932027107242,82.8233111209949
Urea,1,734.025006997894,82.42696535729547,82.03976338668447,82.81416732790647
Urea,1,736.4084940322248,82.41761497731673,82.03020601088176,82.8050239437517
Urea,1,738.7997205991174,82.40826455623058,82.0206481445142,82.79588096794696
Urea,1,741.1987118299711,82.39891409416968,82.01108978843128,82.78673839990809
Urea,1,743.6054929377904,82.38956359126632,82.00153094348214,82.77759623905051
Urea,1,746.0200892174502,82.38021304765233,81.9919716105155,82.76845448478916
Urea,1,748.4425260459617,82.37086246345912,81.98241179037974,82.7593131365385
Urea,1,750.8728288827389,82.36151183881769,81.97285148392278,82.7501721937126
Urea,1,753.311023269866,82.35216117385859,81.96329069199213,82.74103165572505
Urea,1,755.7571348323668,82.34281046871197,81.9537294154349,82.73189152198904
Urea,1,758.2111892784725,82.33345972350759,81.94416765509781,82.72275179191736
Urea,1,760.6732123998931,82.3241089383747,81.93460541182706,82.71361246492235
Urea,1,763.1432300720883,82.31475811344227,81.92504268646853,82.704473540416
Urea,1,765.6212682545386,82.30540724883872,81.91547947986751,82.69533501780992
Urea,1,768.1073529910193,82.29605634469213,81.90591579286897,82.6861968965153
Urea,1,770.6015104098734,82.28670540113016,81.89635162631734,82.67705917594299
Urea,1,773.1037667242866,82.27735441828007,81.88678698105664,82.6679218555035
Urea,1,775.6141482325626,82.26800339626867,81.87722185793035,82.65878493460698
Urea,1,778.1326813183995,82.25865233522238,81.86765625778153,82.64964841266323
Urea,1,780.6593924511673,82.24930123526724,81.85809018145275,82.64051228908173
Urea,1,783.1943081861856,82.23995009652884,81.84852362978604,82.63137656327164
Urea,1,785.7374551650034,82.2305989191324,81.83895660362298,82.62224123464183
Urea,1,788.2888601156787,82.22124770320272,81.8293891038046,82.61310630260084
Urea,1,790.8485498530584,82.2118964488642,81.81982113117147,82.60397176655692
Urea,1,793.4165512790645,82.20254515624084,81.81025268656362,82.59483762591807
Urea,1,795.9928913829677,82.19319382545626,81.80068377082054,82.58570388009198
Urea,1,798.5775972416835,82.18384245663364,81.79111438478118,82.5765705284861
Urea,1,801.1706960200437,82.1744910498958,81.78154452928402,82.5674375705076
Urea,1,803.7722149710944,82.16513960536514,81.7719742051669,82.55830500556338
Urea,1,806.3821814363703,82.1557881231637,81.76240341326721,82.5491728330602
Urea,1,809.0006228461942,82.1464366034131,81.7528321544217,82.54004105240449
Urea,1,811.6275667199529,82.13708504623455,81.74326042946659,82.5309096630025
Urea,1,814.2630406663993,82.1277334517489,81.73368823923752,82.52177866426027
Urea,1,816.9070723839293,82.11838182007662,81.7241155845696,82.51264805558364
Urea,1,819.559689660886,82.10903015133776,81.71454246629732,82.50351783637821
Urea,1,822.2209203758388,82.09967844565202,81.70496888525459,82.49438800604945
Urea,1,824.8907924978898,82.09032670313867,81.69539484227471,82.48525856400263
Urea,1,827.569334086954,82.08097492391663,81.68582033819041,82.47612950964285
Urea,1,830.2565732940677,82.0716231081044,81.6762453738338,82.46700084237501
Urea,1,832.9525383616711,82.06227125582018,81.6666699500364,82.45787256160396
Urea,1,835.6572576239188,82.05291936718167,81.65709406762906,82.44874466673429
Urea,1,838.3707595069632,82.04356744230631,81.6475177274421,82.43961715717053
Urea,1,841.0930725292677,82.03421548131105,81.63794093030509,82.43049003231701
Urea,1,843.8242253018926,82.02486348431258,81.6283636770471,82.42136329157805
Urea,1,846.5642465288093,82.0155114514271,81.61878596849645,82.41223693435775
Urea,1,849.3131650071884,82.00615938277053,81.6092078054809,82.40311096006016
Urea,1,852.0710096277159,81.99680727845835,81.59962918882749,82.3939853680892
Urea,1,854.837809374883,81.98745513860571,81.59005011936264,82.38486015784878
Urea,1,857.6135933273054,81.97810296332736,81.58047059791211,82.3757353287426
Urea,1,860.3983906580137,81.96875075273769,81.57089062530096,82.36661088017442
Urea,1,863.1922306347749,81.95939850695073,81.56131020235361,82.35748681154786
Urea,1,865.9951426203856,81.95004622608016,81.55172932989383,82.34836312226649
Urea,1,868.8071560729951,81.94069391023923,81.54214800874462,82.33923981173385
Urea,1,871.6283005464,81.9313415595409,81.53256623972837,82.33011687935343
Urea,1,874.4586056903701,81.92198917409772,81.52298402366675,82.32099432452868
Urea,1,877.2981012509448,81.91263675402188,81.5134013613807,82.31187214666305
Urea,1,880.1468170707607,81.90328429942522,81.50381825369051,82.30275034515994
Urea,1,883.0047830893503,81.89393181041925,81.49423470141573,82.29362891942276
Urea,1,885.8720293434718,81.88457928711503,81.48465070537517,82.28450786885489
Urea,1,888.7485859674097,81.87522672962336,81.47506626638699,82.27538719285974
Urea,1,891.6344831933061,81.86587413805465,81.46548138526855,82.26626689084075
Urea,1,894.5297513514644,81.85652151251894,81.45589606283653,82.25714696220135
Urea,1,897.4344208706816,81.84716885312591,81.44631029990684,82.24802740634497
Urea,1,900.3485222785549,81.8378161599849,81.43672409729467,82.23890822267512
Urea,1,903.272086201816,81.82846343320492,81.42713745581447,82.22978941059536
Urea,1,906.2051433666389,81.81911067289458,81.41755037627993,82.22067096950923
Urea,1,909.1477245989771,81.80975787916218,81.40796285950397,82.21155289882039
Urea,1,912.0998608248735,81.80040505211565,81.39837490629877,82.20243519793253
Urea,1,915.0615830707997,81.7910521918626,81.38878651747576,82.19331786624944
Urea,1,918.032922463967,81.78169929851026,81.37919769384555,82.18420090317497
Urea,1,921.0139102326693,81.77234637216552,81.36960843621803,82.175084308113
Urea,1,924.0045777065958,81.76299341293492,81.36001874540224,82.1659680804676
Urea,1,927.0049563171749,81.75364042092471,81.35042862220655,82.15685221964287
Urea,1,930.0150775978904,81.74428739624072,81.34083806743843,82.14773672504302
Urea,1,933.0349731846272,81.7349343389885,81.3312470819046,82.13862159607238
Urea,1,936.0646748159893,81.72558124927323,81.32165566641102,82.12950683213545
Urea,1,939.1042143336479,81.71622812719974,81.31206382176276,82.12039243263672
Urea,1,942.1536236826613,81.70687497287255,81.30247154876416,82.11127839698095
Urea,1,945.2129349118256,81.69752178639585,81.29287884821873,82.10216472457297
Urea,1,948.2821801739967,81.68816856787346,81.28328572092916,82.09305141481777
Urea,1,951.3613917264431,81.67881531740888,81.27369216769729,82.08393846712046
Urea,1,954.4506019311693,81.66946203510528,81.2640981893242,82.07482588088637
Urea,1,957.5498432552724,81.66010872106548,81.25450378661006,82.06571365552091
Urea,1,960.6591482712666,81.65075537539202,81.2449089603543,82.05660179042975
Urea,1,963.7785496574419,81.64140199818705,81.23531371135542,82.04749028501868
Urea,1,966.9080801981917,81.63204858955243,81.22571804041117,82.03837913869368
Urea,1,970.0477727843728,81.62269514958965,81.21612194831837,82.02926835086092
Urea,1,973.1976604136357,81.6133416783999,81.20652543587305,82.02015792092676
Urea,1,976.3577761907871,81.60398817608407,81.19692850387034,82.0110478482978
Urea,1,979.5281533281218,81.5946346427427,81.18733115310458,82.00193813238083
Urea,1,982.7088251457878,81.58528107847597,81.17773338436916,81.99282877258278
Urea,1,985.8998250721207,81.57592748338381,81.16813519845668,81.98371976831093
Urea,1,989.1011866440105,81.56657385756574,81.15853659615881,81.97461111897267
Urea,1,992.3129435072385,81.55722020112105,81.14893757826641,81.9655028239757
Urea,1,995.535129416847,81.54786651414865,81.1393381455694,81.9563948827279
Urea,1,998.7677782374776,81.53851279674716,81.12973829885686,81.94728729463745
Urea,1,1002.0109239437437,81.52915904901485,81.12013803891696,81.93818005911274
Urea,1,1005.264600620571,81.5198052710497,81.110537366537,81.92907317556241
Urea,1,1008.528842463572,81.51045146294939,81.10093628250338,81.9199666433954
Urea,1,1011.8036837793894,81.50109762481125,81.0913347876016,81.9108604620209
Urea,1,1015.0891589860727,81.4917437567323,81.08173288261627,81.90175463084834
Urea,1,1018.3853026134235,81.48238985880927,81.07213056833106,81.89264914928748
Urea,1,1021.6921493033755,81.47303593113855,81.06252784552879,81.88354401674832
Urea,1,1025.009733810341,81.46368197381625,81.05292471499132,81.87443923264118
Urea,1,1028.3380910015935,81.45432798693815,81.04332117749964,81.86533479637667
Urea,1,1031.6772558576172,81.44497397059972,81.03371723383374,81.8562307073657
Urea,1,1035.027263472492,81.43561992489613,81.0241128847728,81.84712696501946
Urea,1,1038.3881490542442,81.42626584992225,81.01450813109501,81.83802356874948
Urea,1,1041.7599479252349,81.41691174577261,81.00490297357763,81.82892051796759
Urea,1,1045.142695522513,81.4075576125415,80.99529741299699,81.819817812086
Urea,1,1048.5364273982054,81.39820345032282,80.9856914501285,81.81071545051715
Urea,1,1051.9411792198741,81.38884925921025,80.97608508574662,81.80161343267388
Urea,1,1055.3569867709066,81.37949503929713,80.9664783206249,81.79251175796935
